,description,id,url,name,profile_image_url,public_metrics,verified,username,protected,location,pinned_tweet_id,entities
365518831,"好きな言葉：それはそれ
嫌いな言葉：一期一会",,https://t.co/fnh3ex07UR,相馬契太,https://pbs.twimg.com/profile_images/722560182778073088/5yWCCvQk_normal.jpg,"{'followers_count': 480, 'following_count': 249, 'tweet_count': 19449, 'listed_count': 19}",False,souma_keita,False,北海道,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fnh3ex07UR', 'expanded_url': 'http://twilog.org/souma_keita/', 'display_url': 'twilog.org/souma_keita/'}]}}"
1099063130,,,,LATOYA WILLIAMSON,https://pbs.twimg.com/profile_images/1085391023235317761/FOPqMYG8_normal.jpg,"{'followers_count': 41, 'following_count': 146, 'tweet_count': 345, 'listed_count': 0}",False,LilToya_83,False,,,
1248250528464695299,"Stop judging me by my stupid tweets, I'm a bigger stupid in real life 🐻",,,Lia,https://pbs.twimg.com/profile_images/1521476726546518017/8AlwQdWp_normal.jpg,"{'followers_count': 1037, 'following_count': 205, 'tweet_count': 11825, 'listed_count': 0}",False,SumaiyaHLia,False,North Korea,1268207946485379072,
24186893,"born and raised in Camden, New Jersey- spent adult years in Philly- die hard Eagles fan - relocated to Arizona because I hate snow!",,,Joanne Suder,https://pbs.twimg.com/profile_images/807318650239717377/PUFzfJTs_normal.jpg,"{'followers_count': 127, 'following_count': 283, 'tweet_count': 6890, 'listed_count': 0}",False,jsuder,False,"Tucson, AZ",,
1097374171,"趣味でボドゲやってます。ほぼ栃木内です
改名おわり",,,黒田 六,https://pbs.twimg.com/profile_images/1512397482562523136/Ad61BBeh_normal.jpg,"{'followers_count': 269, 'following_count': 283, 'tweet_count': 19727, 'listed_count': 0}",False,nikkunex,False,,,
47828236,"Native Tokyoite. Leading comms@tech company in Japan. Voyage, wine, le jazz manouche and 祭 aficionado. Using Invisalign since May 2021.",,,ASQUITA/Comms@Tech,https://pbs.twimg.com/profile_images/1466404475728400384/iqvTsADr_normal.jpg,"{'followers_count': 261, 'following_count': 566, 'tweet_count': 13295, 'listed_count': 21}",False,asquita,False,Tokyo 中央線沿線,,
4537298844,ゲームをしたり映画を見ます。ソーシャルゲームでも騒ぐ。定額動画配信サービスで見たものに影響されて奇行も。また、恐縮ですが頻繁に悪辣な発言や、ヮィセッな、あるいは品性下劣なツイートも行います。ご理解のほどをよろしくお願いいたします。スワッタースワッタースワッター,,https://t.co/xVBX6DMa8A,✨TYPHOON🫁MOZONSU✨,https://pbs.twimg.com/profile_images/1520352119307395072/Mj4S6_St_normal.jpg,"{'followers_count': 250, 'following_count': 206, 'tweet_count': 89746, 'listed_count': 12}",False,fo4_WEnd,False,誰も望まぬところ,979968027516059650,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xVBX6DMa8A', 'expanded_url': 'https://twitter.com/fo4_WEnd', 'display_url': 'twitter.com/fo4_WEnd'}]}}"
27769404,Bicycle obsessed computer geek,,,Lindsay Vette,https://pbs.twimg.com/profile_images/1157140221596598272/YkJP02mV_normal.jpg,"{'followers_count': 47, 'following_count': 415, 'tweet_count': 1355, 'listed_count': 0}",False,LGVette,False,Bay of Plenty,,
344257638,"they/them - drummer in @glassbeachband - actor/writer/director - gm @handlestream - host @_listenalong saturdays at noon pst
https://t.co/FrMJkBhHR2",,https://t.co/rPWPjiab1Y,william white,https://pbs.twimg.com/profile_images/1497987487091752962/6W0SiFBm_normal.jpg,"{'followers_count': 3248, 'following_count': 684, 'tweet_count': 26512, 'listed_count': 7}",False,KWilliamWhite,False,,1211509863789944832,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rPWPjiab1Y', 'expanded_url': 'http://patreon.com/KWilliamWhite', 'display_url': 'patreon.com/KWilliamWhite'}]}, 'description': {'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/FrMJkBhHR2', 'expanded_url': 'http://twitch.tv/glassbeachband', 'display_url': 'twitch.tv/glassbeachband'}], 'mentions': [{'start': 23, 'end': 38, 'username': 'glassbeachband'}, {'start': 68, 'end': 81, 'username': 'handlestream'}, {'start': 89, 'end': 102, 'username': '_listenalong'}]}}"
256817400,ヲタです・・・  聖闘士星矢とか中日ドラゴンズとか城郭その他もろもろ 。遅れてきたガルパンおじさん。最近はペーパーモデルなど模型成分やや多め。RT、リプライ（返信は気分次第）、フォロー、ブロック何でもしてやってくださいませ。    ↓ツイログ,,https://t.co/ooyOBLSYwE,めがどら,https://pbs.twimg.com/profile_images/1315223977111900161/rCE7x05f_normal.jpg,"{'followers_count': 337, 'following_count': 167, 'tweet_count': 68950, 'listed_count': 19}",False,MegaDra88,False,香川 高松市,1106507181619179520,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ooyOBLSYwE', 'expanded_url': 'http://twilog.org/MegaDra88', 'display_url': 'twilog.org/MegaDra88'}]}}"
1191008999283601408,"llenaba el vaso, su aura misteriosa",,https://t.co/CCdDKZsICJ,l0l4🍁,https://pbs.twimg.com/profile_images/1516923974176759808/s-lUlLMt_normal.jpg,"{'followers_count': 86, 'following_count': 165, 'tweet_count': 2278, 'listed_count': 0}",False,l0laferreira,False,"Buenos Aires, Argentina",1471678223717003268,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CCdDKZsICJ', 'expanded_url': 'https://www.instagram.com/l0laferreira/', 'display_url': 'instagram.com/l0laferreira/'}]}}"
1328819127218212866,"Writer | Librarian | He/
they | 🏳️‍🌈♠️ Currently writing Convergence on Tapas",,https://t.co/o5kuJtAPAl,Sebastian Ire,https://pbs.twimg.com/profile_images/1357854309329813505/2__Vyyol_normal.jpg,"{'followers_count': 16, 'following_count': 448, 'tweet_count': 723, 'listed_count': 0}",False,SebastianIre,False,https://bit.ly/3mJwUVW,1509311104366923782,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o5kuJtAPAl', 'expanded_url': 'https://tapas.io/SebbyIre', 'display_url': 'tapas.io/SebbyIre'}]}}"
14921313,"Human, Dad. Widower. Métis, Lover of humanity. Fighter of cons. Fearfully fearless. Persistent as gravity.",,,Jason Bobason (he/him),https://pbs.twimg.com/profile_images/1265977837/moai_normal.jpg,"{'followers_count': 467, 'following_count': 685, 'tweet_count': 3138, 'listed_count': 3}",False,thelastJason,False,Edmonton,,
2616311806,Carefree 🌷,,,Andie,https://pbs.twimg.com/profile_images/1480931431102701570/X18ou3nL_normal.jpg,"{'followers_count': 290, 'following_count': 262, 'tweet_count': 27274, 'listed_count': 3}",False,Andie_luv,False,,806649341473603585,
1270977067182678016,🇺🇬by🩸| Believer by choice🙏🏿|Be Awesome✊🏿,,,ohatA,https://pbs.twimg.com/profile_images/1380456335100293121/CqIADax0_normal.jpg,"{'followers_count': 75, 'following_count': 112, 'tweet_count': 462, 'listed_count': 0}",False,original256guy,False,,1446730974973227009,
1268305972881174536,,,,𝙰𝚕𝚋𝚊🤍,https://pbs.twimg.com/profile_images/1497934822190338049/rYv9N7QG_normal.jpg,"{'followers_count': 73, 'following_count': 78, 'tweet_count': 1407, 'listed_count': 0}",False,albacarvajal01,False,"Zaragoza, España",1411679547356069890,
1250501,"Hypermedia, mixed reality, human/machine interaction, truth, beauty. Meet me at @bfamtsyd. He/they/dad/etc. Hello!",,https://t.co/SlBWpjoaVg,@Viveka@aus.social 🌳🔋🧬⚗️ विवेक,https://pbs.twimg.com/profile_images/1461570105272242176/Av8_jazq_normal.jpg,"{'followers_count': 2545, 'following_count': 4996, 'tweet_count': 52246, 'listed_count': 121}",False,viveka,False,"-33,151 (Sydney)",1061103514359713792,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SlBWpjoaVg', 'expanded_url': 'http://xn--rls.org/', 'display_url': '場.org'}]}, 'description': {'mentions': [{'start': 80, 'end': 89, 'username': 'bfamtsyd'}]}}"
1366795885,"Trabzonsporlu,laz,ohordiyalı,umut ve Elif'in babası, cerenin eşi, ha bide sıcak asfalt kokusuna bayılıyorum....",,,uçaberepe,https://pbs.twimg.com/profile_images/1427695744597864456/dXh5ZOKM_normal.jpg,"{'followers_count': 99, 'following_count': 495, 'tweet_count': 752, 'listed_count': 0}",False,VNalbant,False,,,
3262805078,hoping to leave things a bit better than i find them - and see some of the world in the process,,,julianna,https://pbs.twimg.com/profile_images/616406227317297152/SWjyIoGe_normal.jpg,"{'followers_count': 286, 'following_count': 880, 'tweet_count': 40535, 'listed_count': 24}",False,julbeelee,False,,832063551250456576,
179746982,"Student, mini painter, player of games (all kinds), loves cats, and a Critter.",,,Laurie Picchioldi,https://pbs.twimg.com/profile_images/1105383472/Blue_Dragon_normal.jpg,"{'followers_count': 45, 'following_count': 412, 'tweet_count': 442, 'listed_count': 0}",False,Serpe42,False,,,
4539479474,ガチホモのゆるゲーマーなのかゆるホモのガチゲーマーなのか,,,ぎゅうたん,https://pbs.twimg.com/profile_images/1421502144067216250/ulCqfAww_normal.jpg,"{'followers_count': 461, 'following_count': 371, 'tweet_count': 13141, 'listed_count': 8}",False,Gyutangue,False,,1454657991957827586,
306702218,,,,shaun,https://pbs.twimg.com/profile_images/1611694886/harbour_crossing_swim_finish_normal.jpg,"{'followers_count': 1662, 'following_count': 3957, 'tweet_count': 52525, 'listed_count': 15}",False,slow_tri_guy,False,Auckland,,
2060471,"- Husband of Anna and father of four kids
- Certified Health Coach
- Marketing Nerd",,https://t.co/9G0g0BEtSy,Bobby Shirley,https://pbs.twimg.com/profile_images/1510045314409205763/rwqxDfV1_normal.png,"{'followers_count': 1393, 'following_count': 2315, 'tweet_count': 12298, 'listed_count': 35}",False,bobbyshirley,False,AL,1453732817456619527,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9G0g0BEtSy', 'expanded_url': 'http://bio.link/bobbyshirley', 'display_url': 'bio.link/bobbyshirley'}]}}"
25798380,Ball is life. I always know the score and situation. They're not going to rook me. 061916.,,,JPD,https://pbs.twimg.com/profile_images/1066512196182659072/uBZnjIux_normal.jpg,"{'followers_count': 419, 'following_count': 690, 'tweet_count': 53673, 'listed_count': 0}",False,MrGoodBall,False,"Lakewood, OH",1516995528642465793,
2792784003,""" лећи миран и пробудити се срећан"" 

Лице са осмехом 😊",,,ℳnema ℳnemosyne,https://pbs.twimg.com/profile_images/516694407425163264/THguBWbO_normal.jpeg,"{'followers_count': 712, 'following_count': 1470, 'tweet_count': 19652, 'listed_count': 2}",False,risus_sanat,False,,1103751594334711809,
1512817333491810312,たぬき,,,みんを,https://pbs.twimg.com/profile_images/1516957799887958017/Qv_gUMfc_normal.jpg,"{'followers_count': 2, 'following_count': 5, 'tweet_count': 13, 'listed_count': 0}",False,minwoisdog,False,,,
144143406,"Kelimelerini yükselt, sesini değil. Yağmurdur çiçekleri büyüten, gök gürültüsü değil...",,,Serhat,https://pbs.twimg.com/profile_images/746208683512586246/sRomkSo9_normal.jpg,"{'followers_count': 56, 'following_count': 1014, 'tweet_count': 1314, 'listed_count': 0}",False,serhat_ipekci,False,,,
68034887,"Reader/Reviewer on Gumbaynggirr land. Aussie, born US. Retired woolgrower, volunteer. FOCUS: reason, education, human rights, reconciliation, environment.",,https://t.co/qe7ghWDemL,PattyMacDotComma📚✏️⚖️🌳🐨,https://pbs.twimg.com/profile_images/831475019465175042/htwFxDzi_normal.jpg,"{'followers_count': 119, 'following_count': 534, 'tweet_count': 1472, 'listed_count': 1}",False,PattyMacDotComm,False,Arrawarra-Gumbaynggirr Country,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qe7ghWDemL', 'expanded_url': 'https://www.goodreads.com/user/show/1128612-pattymacdotcomma', 'display_url': 'goodreads.com/user/show/1128…'}]}}"
2224798981,"VP & partner @reblondepr 
Talk to me about emerging tech and mouthwatering food",,https://t.co/qNNk1KSdaO,Alona Stein,https://pbs.twimg.com/profile_images/1428332536174874624/y3omXkwz_normal.jpg,"{'followers_count': 341, 'following_count': 968, 'tweet_count': 973, 'listed_count': 16}",False,Alona_Stein,False,"Tel Aviv, Israel",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qNNk1KSdaO', 'expanded_url': 'https://www.reblonde.com/', 'display_url': 'reblonde.com'}]}, 'description': {'mentions': [{'start': 13, 'end': 24, 'username': 'reblondepr'}]}}"
94427931,"İflah olmaz Beşiktaşlı,profesyonel kız babası,karısına aşık,Öğretmen",,https://t.co/AtdeUzKE6E,cagdas yenal,https://pbs.twimg.com/profile_images/2398115693/764c8am3q3vig8b6n48a_normal.jpeg,"{'followers_count': 532, 'following_count': 1712, 'tweet_count': 2683, 'listed_count': 2}",False,cyenal,False,İstanbul,1358909424690208770,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AtdeUzKE6E', 'expanded_url': 'http://www.cagdasyenal.com.tr', 'display_url': 'cagdasyenal.com.tr'}]}}"
139078362,"Student @GTOMSCS
Likes/RTs ≠ endorsements
Vires in Numeris",,,Bob l'éponge,https://pbs.twimg.com/profile_images/1515994467366539271/y0dS3f1y_normal.jpg,"{'followers_count': 362, 'following_count': 4823, 'tweet_count': 2868, 'listed_count': 8}",False,mrworldvibe,False,A point in spacetime,,"{'description': {'mentions': [{'start': 8, 'end': 16, 'username': 'GTOMSCS'}]}}"
952344392,🚦Agent Circulation à Crepy-en-Valois pour @SNCFReseau. @WWE et @F1 à mes heures perdues.,,,Kevin,https://pbs.twimg.com/profile_images/1475513312343429121/KOcdxu3__normal.jpg,"{'followers_count': 1415, 'following_count': 822, 'tweet_count': 53161, 'listed_count': 16}",False,ptitgibus60,False,"Chambly, France",985228489996595200,"{'description': {'mentions': [{'start': 42, 'end': 53, 'username': 'SNCFReseau'}, {'start': 55, 'end': 59, 'username': 'WWE'}, {'start': 63, 'end': 66, 'username': 'F1'}]}}"
275552340,"Viejo, vieillard, old guy. Liberal Democrat, Socialist Curious, Anti-Fascist. #mst3k (obviously), cats, cooking, noir, World of Warcraft. aka @watchout4snakes.",,,🇺🇦🇨🇭Watch Out For Snakes,https://pbs.twimg.com/profile_images/1416533801681969160/so8c0Q_E_normal.png,"{'followers_count': 369, 'following_count': 425, 'tweet_count': 7791, 'listed_count': 0}",False,SorryAbtTheFace,False,Nam Flashback,,"{'description': {'hashtags': [{'start': 78, 'end': 84, 'tag': 'mst3k'}], 'mentions': [{'start': 142, 'end': 158, 'username': 'watchout4snakes'}]}}"
134058772,"Jesus ❤️s me, everyone else thinks I'm an asshole . photographer . 75hard enthusiast . $misterroly deep tweets likely are song lyrics 🇨🇺🇺🇸 he/him",,,bendecido af,https://pbs.twimg.com/profile_images/1516075438510120965/bE4ewkMq_normal.jpg,"{'followers_count': 427, 'following_count': 305, 'tweet_count': 14550, 'listed_count': 20}",False,MisterRoly,False,"Homestead, FL",1481488213453819904,
1424167400467955712,i wanna believe in 🍂 romance 🍂,,https://t.co/SkoAb7LFxo,clove 🐶🍂,https://pbs.twimg.com/profile_images/1519205383780593667/GNAn64Um_normal.jpg,"{'followers_count': 338, 'following_count': 1342, 'tweet_count': 8570, 'listed_count': 2}",False,pebbletoe,False,she/they,1521120688949821440,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SkoAb7LFxo', 'expanded_url': 'http://pebbletoe.carrd.co', 'display_url': 'pebbletoe.carrd.co'}]}}"
47054207,"@adi_heri 's wife ~ mom of 3 ~ long-life learner ~ BekasiJakarta pp
🇮🇩",,,Kopi Shell Numero Uno,https://pbs.twimg.com/profile_images/1407902854833049602/nO-wih4j_normal.jpg,"{'followers_count': 352, 'following_count': 350, 'tweet_count': 15545, 'listed_count': 1}",False,iamretty,False,Bekasi,1322920288003108866,"{'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'adi_heri'}]}}"
601636715,"Sci-fi, photography, cats, dogs, birds, books, puzzles. (Benedict Cumberbatch & Jason Isaacs fan) You tell me I’m living in a fantasy land like it’s a bad thing",,https://t.co/enhJJEmIrO,Celina 🐾🪐🚀🏖🌅🐺 🖖🐕,https://pbs.twimg.com/profile_images/1366699278807101442/79g8TrHg_normal.jpg,"{'followers_count': 1350, 'following_count': 3714, 'tweet_count': 33646, 'listed_count': 18}",False,StellaBella67,False,"Gold Coast, Australia",1020087207137165312,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/enhJJEmIrO', 'expanded_url': 'https://www.instagram.com/stellar_reflections/', 'display_url': 'instagram.com/stellar_reflec…'}]}}"
1442356821792997389,Always thinking good for the country,,,R Srinivasan,https://pbs.twimg.com/profile_images/1511221902655688709/rK6Vy3rE_normal.jpg,"{'followers_count': 58, 'following_count': 90, 'tweet_count': 2468, 'listed_count': 1}",False,ramaiyer_r,False,Bangalore,,
45534242,"@MotoGP ™ & @F1 ™ is Love🏁
VR|46💛",,,McNeil Rodrigues,https://pbs.twimg.com/profile_images/1295963488020357120/hLi4uLcB_normal.jpg,"{'followers_count': 394, 'following_count': 1131, 'tweet_count': 16442, 'listed_count': 15}",False,webrazor46,False,"Goa, India",1510986217546223617,"{'description': {'mentions': [{'start': 0, 'end': 7, 'username': 'MotoGP'}, {'start': 12, 'end': 15, 'username': 'F1'}]}}"
1076856970051674112,"Vの事を観るのが趣味です。

I&H Little様",,,とも,https://pbs.twimg.com/profile_images/1515056660255223808/0XMzpNS2_normal.png,"{'followers_count': 120, 'following_count': 398, 'tweet_count': 21078, 'listed_count': 14}",False,tomo_isb,False,,,
3095116591,問題です。私はどんな人でしょう？,,,ネ⁣バ⁣リ⁣ィ,https://pbs.twimg.com/profile_images/1310868254911426560/1QBQWZHC_normal.jpg,"{'followers_count': 193, 'following_count': 193, 'tweet_count': 24164, 'listed_count': 2}",False,neverly084,False,⁣,1413198214488944650,
1445002745862369282,,,,İsim Üzerine Düşünmedim,https://pbs.twimg.com/profile_images/1500583392659836930/6ZyXfaQX_normal.jpg,"{'followers_count': 5, 'following_count': 350, 'tweet_count': 156, 'listed_count': 0}",False,i_dusunmedim,False,,,
