,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,entities,pinned_tweet_id
1473695107,home ,🐻‍❄️BiPolarBear🐻‍❄️,False,https://t.co/RFfROeFtbh,False,"{'followers_count': 145, 'following_count': 246, 'tweet_count': 8111, 'listed_count': 4}",.She/they. Check me out on Twitch!/Support me at: https://t.co/YN5Ckl7st8 https://t.co/ueZrnhKYH0,https://pbs.twimg.com/profile_images/1516173276405456905/cXcTbBE2_normal.jpg,BiPolarBear210,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RFfROeFtbh', 'expanded_url': 'https://www.twitch.tv/bipolarbear210', 'display_url': 'twitch.tv/bipolarbear210'}]}, 'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/YN5Ckl7st8', 'expanded_url': 'https://ko-fi.com/bipolarbear210', 'display_url': 'ko-fi.com/bipolarbear210'}, {'start': 74, 'end': 97, 'url': 'https://t.co/ueZrnhKYH0', 'expanded_url': 'https://throne.me/u/bipolarbe', 'display_url': 'throne.me/u/bipolarbe'}]}}",1517173604940713984
233240842,"Trenton, NJ",Elizabeth Zuckerman,False,,False,"{'followers_count': 410, 'following_count': 590, 'tweet_count': 31417, 'listed_count': 23}","Cynical yet idealistic writer seeks chocolate, the meaning of life, and an end to her Ophelia novel.",https://pbs.twimg.com/profile_images/1204945551/Stonehenge_avatar_image_normal.jpg,LizCanTweet,,,1334542956662026240
1596948564,,That Prairie Girl,False,,False,"{'followers_count': 764, 'following_count': 198, 'tweet_count': 41306, 'listed_count': 0}",prairie girl in the sunshine state 🇨🇦🇺🇸 just a homebody who wants to travel the world,https://pbs.twimg.com/profile_images/924155998872338432/C3uUNxc3_normal.jpg,thatprairiegirl,,,
1263340510019813376,,🍓strawbbit🍓,False,https://t.co/udUUny9D6S,False,"{'followers_count': 37, 'following_count': 116, 'tweet_count': 4609, 'listed_count': 0}",she/her | 19 | artist ✍️| consumed by danganronpa 😭| instagram and artfol in linktree,https://pbs.twimg.com/profile_images/1507800466360614912/BoW_3Zy-_normal.jpg,strawbbit_art,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/udUUny9D6S', 'expanded_url': 'http://linktr.ee/strawbbit', 'display_url': 'linktr.ee/strawbbit'}]}}",1507797926428479488
138471274,"Washington, DC",Bud DeF,False,,False,"{'followers_count': 1082, 'following_count': 1164, 'tweet_count': 9048, 'listed_count': 11}","“If someone is able to show me that what I think or do is not right, I will happily change. For I seek the truth, by which no one ever was truly harmed.”",https://pbs.twimg.com/profile_images/832261905918095361/zqEet_lh_normal.jpg,BudDef,,,
6945602,サマンサタバサ,えむこ,False,https://t.co/oKuCDXyIsE,False,"{'followers_count': 676, 'following_count': 248, 'tweet_count': 53452, 'listed_count': 0}",主に食べてます,https://pbs.twimg.com/profile_images/2257334475/emco_normal.jpg,emco,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oKuCDXyIsE', 'expanded_url': 'https://instagram.com/tomocomt/', 'display_url': 'instagram.com/tomocomt/'}]}}",
423486293,"Rincón de la Victoria, Málaga",M3™,False,https://t.co/KXGNMYXqSF,False,"{'followers_count': 553, 'following_count': 843, 'tweet_count': 10783, 'listed_count': 2}","Porque no depende de qué ojos tenga, sino de cómo te mire con ellos. || 3stevoley #9🏐✨",https://pbs.twimg.com/profile_images/1460572910628782082/k0GkF_Yw_normal.jpg,miirimarfiil,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KXGNMYXqSF', 'expanded_url': 'http://instagram.com/miirimarfiil', 'display_url': 'instagram.com/miirimarfiil'}]}}",770176848567435264
1725385256,m gustan los ,Porrenzo,False,,False,"{'followers_count': 227, 'following_count': 174, 'tweet_count': 8626, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1305866736995102721/v4nGd3ZV_normal.jpg,Lorenzo_Pater,,,1330838097735585792
584243731,埼玉県,雄志(ときたまうどんP)は超会議で動画うｐしたしょぼんの人🌻🎴🌸,False,https://t.co/KHyFzsdsmw,False,"{'followers_count': 260, 'following_count': 681, 'tweet_count': 81451, 'listed_count': 11}",歌わせたり、(仕事で)踊ったりする絵描きです。香川に一度も行ったことがない埼玉県民です。普段は心理学系出身の生活支援員7年生をやっています。 太宰治（文ストも文アルも津島さんも）、遊助(上地雄輔)、へんたつ、ブラタモリ、島村卯月（デレマス）が好きな様です。ときわのたまごとは知り合い(ง °Θ°)วぶん学者でもあります。,https://pbs.twimg.com/profile_images/1520572378291458048/E5O3qW1T_normal.jpg,tokitama_yushi,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KHyFzsdsmw', 'expanded_url': 'http://ameblo.jp/haton/', 'display_url': 'ameblo.jp/haton/'}]}}",1520252884209700866
3092577730,,olga ronza,False,,False,"{'followers_count': 443, 'following_count': 616, 'tweet_count': 69302, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1382795672873734149/MrrbhNGX_normal.jpg,OlgaroOlga,,,
2535343651,,Aztec4life 🇺🇸 🇺🇦🔴⚫️🏀,False,,False,"{'followers_count': 136, 'following_count': 301, 'tweet_count': 4702, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1504123538000678917/nkgvepDw_normal.jpg,skip_austin,,,
2271157352,DelcoPA,Boo Hurlock,False,,False,"{'followers_count': 17, 'following_count': 390, 'tweet_count': 1113, 'listed_count': 0}","I am a Father, a Son, a restless spirit...",https://pbs.twimg.com/profile_images/1498725718896820225/s7FUIkuS_normal.jpg,boo_hurlock,,,
39426452,in the Subaru forever,lovechild of brian johnson and cameron frye,False,,False,"{'followers_count': 65, 'following_count': 64, 'tweet_count': 12325, 'listed_count': 2}",the world only spins forward,https://pbs.twimg.com/profile_images/575828266151383040/BzFc7mvV_normal.png,andimjavier,,,927939673678340096
113953778,Puerto La Cruz,Paola,False,,False,"{'followers_count': 1104, 'following_count': 644, 'tweet_count': 29489, 'listed_count': 86}",walking around | me gustan los atardeceres | hago cosas,https://pbs.twimg.com/profile_images/1516245351749066754/eTcfhutb_normal.jpg,paoturtle,,,1501306801907806216
22946524,"Colorado, USA",Kevin,False,https://t.co/eXWWECjTcz,False,"{'followers_count': 154, 'following_count': 909, 'tweet_count': 4159, 'listed_count': 2}",Mental health advocate and professional.  Movie zealot. Horror aficionado.,https://pbs.twimg.com/profile_images/1521636995390263296/C98Jmrx7_normal.jpg,wookieeballs,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eXWWECjTcz', 'expanded_url': 'https://boxd.it/oMQj', 'display_url': 'boxd.it/oMQj'}]}}",
244306378,western ky,Joseph Armone,False,,False,"{'followers_count': 54, 'following_count': 432, 'tweet_count': 3255, 'listed_count': 1}","i am from bklyn, ny. fan of. TWC det tigers & RW ny knicks & jets cooking, ebay, dcuo,  pokemon. transformers  met my wife online",https://pbs.twimg.com/profile_images/1318908730457600003/DifoE-Cq_normal.jpg,JWARMONE0728,,,
2153594653,"Pilar, Argentina",adriana,False,,False,"{'followers_count': 23, 'following_count': 62, 'tweet_count': 470, 'listed_count': 0}","Laburante, ex agente de viajes, loca (solo un poco nada mas...) y divertida.",https://pbs.twimg.com/profile_images/1417341634782629888/bohRzL6a_normal.jpg,adrita56,,,
1187431698268598272,,60hz,False,,False,"{'followers_count': 29, 'following_count': 66, 'tweet_count': 1901, 'listed_count': 0}",💜🐶⛓ • 28 • she/her,https://pbs.twimg.com/profile_images/1187441540429426689/SiCFDjCU_normal.jpg,transistoring,,,
1586074015,"Chicago, IL",fuzzyhat.eth,False,https://t.co/zYNEpLLfqA,False,"{'followers_count': 492, 'following_count': 1199, 'tweet_count': 3669, 'listed_count': 38}","Co-Founder of @im_not_art, Husband. Father. Views and Thoughts are my own!",https://pbs.twimg.com/profile_images/1519693468850925568/tiWKrrZB_normal.jpg,ianmolson,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zYNEpLLfqA', 'expanded_url': 'https://imnotart.com', 'display_url': 'imnotart.com'}]}, 'description': {'mentions': [{'start': 14, 'end': 25, 'username': 'im_not_art'}]}}",
3342119353,"California, USA",Grace Lavery,False,https://t.co/xsahTKAGvV,False,"{'followers_count': 87, 'following_count': 216, 'tweet_count': 1569, 'listed_count': 10}","blogs, beats, biggest fan of waffles you will ever meet. probably yelling into the void about ben barnes or fleabag s2.",https://pbs.twimg.com/profile_images/864354445978615808/blQVODMN_normal.jpg,laverlately,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xsahTKAGvV', 'expanded_url': 'http://www.gracelavery.com', 'display_url': 'gracelavery.com'}]}}",
1080278041077649408,Buenos Aires,Camila🦊🔥,False,https://t.co/dwAl2Rnl6C,False,"{'followers_count': 1106, 'following_count': 838, 'tweet_count': 45080, 'listed_count': 2}","Solo Taylor Swift y Hiromu Arakawa pueden juzgarme. Fundamentalista de las orcas.
Divago con @Arctobish en @AceroPodcast",https://pbs.twimg.com/profile_images/1511165876401287173/XyQSuCvd_normal.jpg,CamilaNineTails,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dwAl2Rnl6C', 'expanded_url': 'https://curiouscat.live/CamilaNineTails', 'display_url': 'curiouscat.live/CamilaNineTails'}]}, 'description': {'mentions': [{'start': 93, 'end': 103, 'username': 'Arctobish'}, {'start': 107, 'end': 120, 'username': 'AceroPodcast'}]}}",1262601538511437824
2598890210,"Federal Way, WA",Spencer Fox,False,,False,"{'followers_count': 58, 'following_count': 326, 'tweet_count': 196, 'listed_count': 0}",realized my bio was outdated by 5 years,https://pbs.twimg.com/profile_images/1481671279014907908/Ko16yXCk_normal.jpg,spencerjfox13,,,
52116239,Michigan,Chris Ebbitt,False,,False,"{'followers_count': 40, 'following_count': 386, 'tweet_count': 3199, 'listed_count': 2}","Becky's Husband, Ernie and Austin’s Dad, Sports Nerd, Analyst, Lover of Pizza. Life is better with Baseball. #FireRobManfred #Footballisstupid #BLM #FuckCancer",https://pbs.twimg.com/profile_images/1504677823608410116/wyVQ4KF-_normal.jpg,cebbitt2,,"{'description': {'hashtags': [{'start': 109, 'end': 124, 'tag': 'FireRobManfred'}, {'start': 125, 'end': 142, 'tag': 'Footballisstupid'}, {'start': 143, 'end': 147, 'tag': 'BLM'}, {'start': 148, 'end': 159, 'tag': 'FuckCancer'}]}}",
153654676,,Adrixs Escalona,False,https://t.co/Lk5hYyjVf9,False,"{'followers_count': 283, 'following_count': 553, 'tweet_count': 29176, 'listed_count': 1}","Acepto lo que me ofrezca, desde críticas honestas hasta una sonrisa, que nada le cuesta",https://pbs.twimg.com/profile_images/1268872315380563974/C2MP28E9_normal.jpg,AdrixSky11,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lk5hYyjVf9', 'expanded_url': 'http://twitch.tv/ajsky_11', 'display_url': 'twitch.tv/ajsky_11'}]}}",
1493004171439747078,"New Jersey, USA",err,False,,False,"{'followers_count': 36, 'following_count': 215, 'tweet_count': 312, 'listed_count': 1}","average millennial mom // book, bag, & cat lady // F1 fan #CS55 #SV5 #VB77 #HaasF1",https://pbs.twimg.com/profile_images/1493005792739565571/rpQRlL4G_normal.jpg,motherofship,,"{'description': {'hashtags': [{'start': 58, 'end': 63, 'tag': 'CS55'}, {'start': 64, 'end': 68, 'tag': 'SV5'}, {'start': 69, 'end': 74, 'tag': 'VB77'}, {'start': 75, 'end': 82, 'tag': 'HaasF1'}]}}",
1500264587161178112,"Columbus, OH",lesbereal,False,,False,"{'followers_count': 7, 'following_count': 16, 'tweet_count': 48, 'listed_count': 0}",🏳️‍🌈,https://pbs.twimg.com/profile_images/1503400452368515077/ftEvKFgN_normal.jpg,drivelesbaru,,,
1125407349907259392,"Boston, MA",Dan Blanda,False,,False,"{'followers_count': 142, 'following_count': 380, 'tweet_count': 1987, 'listed_count': 0}","Writer. #BostonUniversity alum, #NYR bias. (He/Him/His)",https://pbs.twimg.com/profile_images/1453076248037662721/LG17zal9_normal.jpg,dcblanda,,"{'description': {'hashtags': [{'start': 8, 'end': 25, 'tag': 'BostonUniversity'}, {'start': 32, 'end': 36, 'tag': 'NYR'}]}}",
5779172,waffizzle in da hizzouse,Run2Eat™,False,https://t.co/q7vfObVDBp,False,"{'followers_count': 137, 'following_count': 71, 'tweet_count': 33803, 'listed_count': 11}","scattered smothered covered |
citizen-scientist |
warrior powerful @wutangclan |
stay humble @humbledaysco |
heartbeat billionaire |
7w8 | flamboyant natural |",https://pbs.twimg.com/profile_images/2483102006/7s5fhat0khyeef2luzg6_normal.jpeg,Run2Eat,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q7vfObVDBp', 'expanded_url': 'http://www.wafflehouse.com', 'display_url': 'wafflehouse.com'}]}, 'description': {'mentions': [{'start': 67, 'end': 78, 'username': 'wutangclan'}, {'start': 93, 'end': 106, 'username': 'humbledaysco'}]}}",1306690943509291008
791734710,Canada,Pat Grew 🇺🇦,False,https://t.co/KrcHuQ0tXg,False,"{'followers_count': 986, 'following_count': 844, 'tweet_count': 13231, 'listed_count': 35}","Mount A ‘83, Saint John born, outdoor guy, amateur photographer. Love driving while listening to music. Insta @patgrew",https://pbs.twimg.com/profile_images/1507214469948223618/IeuNu907_normal.jpg,PatGrew,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KrcHuQ0tXg', 'expanded_url': 'http://patstracks.blogspot.ca/?m=1', 'display_url': 'patstracks.blogspot.ca/?m=1'}]}, 'description': {'mentions': [{'start': 110, 'end': 118, 'username': 'patgrew'}]}}",
1299501219212398592,"Houston, TX",Joshua,False,,False,"{'followers_count': 506, 'following_count': 1736, 'tweet_count': 10167, 'listed_count': 2}","He/They. Pansexual as FUCK! I sling and love craft beer. You can find me behind the bar talking music, movies, books, and beer. @HalloweeniesPod shouted me once",https://pbs.twimg.com/profile_images/1505608438147170304/edeveNTW_normal.jpg,GoblinKingJosh,,"{'description': {'mentions': [{'start': 128, 'end': 144, 'username': 'HalloweeniesPod'}]}}",1492348789411168256
28577614,Costa Rica,Rodrigo Garnier,False,,False,"{'followers_count': 717, 'following_count': 1284, 'tweet_count': 6955, 'listed_count': 15}",Publicista/Comunicador. Lector empedernido. Maratonista amateur. Enamorado del vino tinto y la buena cocina. VP Ejecutivo en Garnier BBDO,https://pbs.twimg.com/profile_images/1397917153563594759/o1QlwBLd_normal.jpg,RodrigoGarnier,,,
1120058110910042113,,Jill Davis,False,,False,"{'followers_count': 4, 'following_count': 3, 'tweet_count': 495, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,JillDav38208703,,,
28550365,Turkey,benozgurrum,False,,False,"{'followers_count': 57, 'following_count': 251, 'tweet_count': 1820, 'listed_count': 1}",kagıttan gemilerin tayfası modunda...yeni yetme kaybeden traderlardan...@borsanınizinden çırağı,https://pbs.twimg.com/profile_images/3740176371/eb4919ceeb49bd399aa373917e6a1b52_normal.png,benozgurrum,,,
23951401,belfast northern ireland,Kevin Murray,False,,False,"{'followers_count': 381, 'following_count': 1242, 'tweet_count': 23379, 'listed_count': 3}","dad of 3 beautiful girls married to karen,",https://pbs.twimg.com/profile_images/894219000972025856/OofLN4-W_normal.jpg,BigKevi,,,
38224414,"Paso Robles, CA",Jemma Wilson,False,,False,"{'followers_count': 3854, 'following_count': 650, 'tweet_count': 47828, 'listed_count': 78}","An immigrant who loves dogs, proper grammar, craft beer, good wine, sarcasm & the SF Giants. Formerly Beer Communications, now Marketing Director for the ☀️",https://pbs.twimg.com/profile_images/1288158439068192768/NJ0e5lU0_normal.jpg,JemWilson84,,,
1467365377537712129,,Amanda Uechi Ronan,False,,False,"{'followers_count': 1, 'following_count': 174, 'tweet_count': 126, 'listed_count': 0}",Author • Equestrian • Wannabe Race Car Driver • https://t.co/Y7btzcOg0J,https://pbs.twimg.com/profile_images/1499437237016145929/l6uaF9Wh_normal.jpg,uechironan,,"{'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/Y7btzcOg0J', 'expanded_url': 'https://linktr.ee/uechironan', 'display_url': 'linktr.ee/uechironan'}]}}",1510290167956922374
37128604,"Iowa, USA ",Allison ミ☆,False,https://t.co/L0D5QgunIS,False,"{'followers_count': 95, 'following_count': 308, 'tweet_count': 5339, 'listed_count': 3}","Life is exhausting, but with naps and Dr Pepper, I may be able to get through it.",https://pbs.twimg.com/profile_images/1323801901561950208/id3PFbz3_normal.jpg,AllieNoelle93,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/L0D5QgunIS', 'expanded_url': 'https://youtu.be/ff6mziACUYk', 'display_url': 'youtu.be/ff6mziACUYk'}]}}",1464428111177605127
725556018,"New York, NY",Joli Rose,False,,False,"{'followers_count': 517, 'following_count': 652, 'tweet_count': 12402, 'listed_count': 0}",nursing 🖤,https://pbs.twimg.com/profile_images/1517154967840194562/iKK6GIKM_normal.jpg,joliiiiiii,,,
106004027,Kuala Lumpur,Afif,False,https://t.co/pBPPT75WrC,False,"{'followers_count': 971, 'following_count': 222, 'tweet_count': 86111, 'listed_count': 24}",Here's to the crazy ones ,https://pbs.twimg.com/profile_images/1411223611172524039/9aXLXI_r_normal.jpg,afifplc,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pBPPT75WrC', 'expanded_url': 'http://afifplc.blogspot.my/', 'display_url': 'afifplc.blogspot.my'}]}}",
3288639917,melodiousb on AO3 and CC,jim seokjim,False,,False,"{'followers_count': 371, 'following_count': 105, 'tweet_count': 30545, 'listed_count': 1}",i am a sensitive kid who enjoys quiet things. streaming anti. she/her is fine. white/jewish. an adult. 🔞,https://pbs.twimg.com/profile_images/1144370485276413952/ornnqQZB_normal.jpg,melloroll,,,1413317256231202817
48125549,Eme e acento equis ce y o,Saúl Avecilla,False,,False,"{'followers_count': 166, 'following_count': 333, 'tweet_count': 17782, 'listed_count': 4}","Entre más adversidades tenga, más grande será mi victoria.",https://pbs.twimg.com/profile_images/1453695094738067461/o2NRh143_normal.jpg,Saul_Avecilla,,,1518946126212345860
526725861,california,Sad Bunny (like Bad Bunny),False,,False,"{'followers_count': 233, 'following_count': 206, 'tweet_count': 20493, 'listed_count': 0}",aquarius • she/her • 💖💜💙,https://pbs.twimg.com/profile_images/1501766777797185537/nsE9CfcP_normal.jpg,Lively_Ghost,,,1279658351480070145
1427816626653704195,,fluffy the terrible 🦖,False,,False,"{'followers_count': 23, 'following_count': 92, 'tweet_count': 1739, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1427977014095618055/GDZXyZtM_normal.jpg,mogasaurus_rex,,,1512149194886328324
