,location,verified,description,username,url,protected,name,id,public_metrics,profile_image_url,pinned_tweet_id,entities
196433175,Philippines,False,"Manunulat, guro, asawa, ama",mitchcerda,https://t.co/NyhokSnQig,False,Mitch Cerda,,"{'followers_count': 278, 'following_count': 503, 'tweet_count': 4503, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1212050153147785218/B0a1QXMx_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NyhokSnQig', 'expanded_url': 'http://talasamaiklingkuwento.blogspot.com/', 'display_url': 'talasamaiklingkuwento.blogspot.com'}]}}"
255066834,,False,スラップの親指は振り下ろし派です。つりビットの安藤咲桜さんを推していました。,kurasakurakura,,False,くら寿司,,"{'followers_count': 317, 'following_count': 281, 'tweet_count': 11207, 'listed_count': 3}",https://pbs.twimg.com/profile_images/874204301735804928/f0lfLAY5_normal.jpg,,
523712079,,False,"FF14：Luck Lack(Kujata鯖)
 /PS4ゲーム/PCゲーム
気が向いたら配信します。",kwhkj1023,,False,いーちゃ/LuckLack,,"{'followers_count': 112, 'following_count': 277, 'tweet_count': 50949, 'listed_count': 9}",https://pbs.twimg.com/profile_images/425422970865983489/1zpj-f4P_normal.png,,
1333377789261615105,もしゃもしゃ族,False,"成人済、世代的にはポケモン金銀を小学生でプレイしてたくらい🌛こちらは趣味用サブ垢🌜
スカバイ楽しみ♥キャラ名💕レッツゴーピカ➜カタラーナ/剣➜シャルロッテ/💎🦪リメイク➜まどれーぬ/アルセウス➜もなか/バイオレット➔フラン",z_u_r_0,,False,松野,,"{'followers_count': 132, 'following_count': 509, 'tweet_count': 2689, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1514529984383426568/-LQVHFVR_normal.jpg,1514488500498087937,
1264782091,,False,CPA. Slightly fiber obsessed. Maker. Pointy sticks involved.,radfoodgirl,,False,Branislava,,"{'followers_count': 51, 'following_count': 258, 'tweet_count': 1678, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1144638883847639041/fipjnOs1_normal.jpg,,
3096578903,右でも左でもないところ、そう下。,False,"やたらショスタコ推すソ連のプロパガンダが好きなバカ
 船/GuP/ミリ/鉄道
634やぎ・鉄",Akibakko6348,,False,おいおい　ОИОИ,,"{'followers_count': 884, 'following_count': 3492, 'tweet_count': 85194, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1170943676706459649/yWW3HlDj_normal.jpg,985142036578762752,
984301655796535296,#根室半島,False,uts1→某学部→M1 / {フォロー数} - {フォロワー数} ＝ フォローしてる絵師さんの数です,peninsula_hanto,https://t.co/J4X04psKxF,False,☃️半♨️島🥛,,"{'followers_count': 1648, 'following_count': 4400, 'tweet_count': 77011, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1371871544582971394/Ql8fQ4Xv_normal.jpg,1411704673598271495,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/J4X04psKxF', 'expanded_url': 'https://shindanmaker.com/919971', 'display_url': 'shindanmaker.com/919971'}]}}"
1479886201,お山の中,False,"うたをうたってくらしています
#おうたうたお でときどきうたってる
BUMP、ミセス、コーヒー、ファ、合唱、お菓子(食べる方)",outautao,,False,ああああ(菩薩),,"{'followers_count': 89, 'following_count': 165, 'tweet_count': 28123, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1330482927801683968/Zu11Gb3Q_normal.jpg,1508743620387508224,"{'description': {'hashtags': [{'start': 15, 'end': 22, 'tag': 'おうたうたお'}]}}"
3381132347,With Nacho,False,✨🦋🇵🇷🌿🧚🏻‍♀️,m00ntides,https://t.co/yBMVcfLDdZ,False,Mikasa🌙,,"{'followers_count': 461, 'following_count': 214, 'tweet_count': 18092, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1341883217079578625/9ZMeDQWp_normal.jpg,1269158116953935873,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yBMVcfLDdZ', 'expanded_url': 'http://twitch.tv/m00ntides', 'display_url': 'twitch.tv/m00ntides'}]}}"
38640503,Tokyo,False,国際開発コンサルタント。法制度整備/事業評価/BOPビジネス支援/新興国ビジネス等。前職SE・ITコンサル。早稲田大学大学院アジア太平洋研究科修士（国際関係学）。東京大学法学部とサッカー部卒業。広島出身・3児の父,rhwtsh,,False,rhwtsh,,"{'followers_count': 2305, 'following_count': 1002, 'tweet_count': 12260, 'listed_count': 75}",https://pbs.twimg.com/profile_images/505440379965931520/8z8YirWO_normal.jpeg,,
1288445389113180160,ヒスイ地方,False,トレーナー兼プロデューサー メッセージください→ https://t.co/vn4G2ZfWGg,phenix_matataki,https://t.co/ENE5dB1vfs,False,またたき,,"{'followers_count': 393, 'following_count': 239, 'tweet_count': 119, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1504856138201796611/iRQ0Z_BX_normal.jpg,1499229210019495938,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ENE5dB1vfs', 'expanded_url': 'http://twpf.jp/phenix_matataki', 'display_url': 'twpf.jp/phenix_matataki'}]}, 'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/vn4G2ZfWGg', 'expanded_url': 'http://odaibako.net/u/phenix_matataki', 'display_url': 'odaibako.net/u/phenix_matat…'}]}}"
190927572,RJAA,False,Oracle 社員。ZFS Storage の中の人。Solarisメンテナー見習い。わらの中の針を拾う人。つぶやきは個人の意見です。An engineer at Oracle Tokyo. Tweets are only personal perspectives. #StayHome #Divergence,hisaotsu,https://t.co/fLXUQcsOOW,False,Hisao Tsujimura,,"{'followers_count': 566, 'following_count': 966, 'tweet_count': 17773, 'listed_count': 21}",https://pbs.twimg.com/profile_images/848758239151833089/d_QQBKap_normal.jpg,766660738685337604,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fLXUQcsOOW', 'expanded_url': 'https://note.com/hisaotsu', 'display_url': 'note.com/hisaotsu'}]}, 'description': {'hashtags': [{'start': 135, 'end': 144, 'tag': 'StayHome'}, {'start': 145, 'end': 156, 'tag': 'Divergence'}]}}"
14756669,"Parma Heights, OH",False,,bjf1377,,False,Brad Foster,,"{'followers_count': 110, 'following_count': 236, 'tweet_count': 14320, 'listed_count': 4}",https://pbs.twimg.com/profile_images/930651843281281024/6LH3PKMH_normal.jpg,,
117385559,日本,False,白猫とカービィとチャイ,tamaform,,False,ダイナミックてゃまべこ,,"{'followers_count': 196, 'following_count': 78, 'tweet_count': 214579, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1346826341396611074/uVg3nok__normal.jpg,1265276085207326721,
15503681,サハラ砂漠,False,ゲーム：マキオン、MHRISE ソシャゲ：ゆゆゆい、シンフォXD、ミリシタ、ラスバレ,rascal_19_rmy,,False,ラスカル@失態の穴埋めに必死なパイロット,,"{'followers_count': 679, 'following_count': 3779, 'tweet_count': 130563, 'listed_count': 53}",https://pbs.twimg.com/profile_images/1993427811/iconex_normal.png,,
1670637164,神奈川県,False,最近はアニメやWebラジオなどのつぶやきが多めです。あとなろう読み漁ってます。,kirylabo,,False,kiry@なろう読み専,,"{'followers_count': 767, 'following_count': 664, 'tweet_count': 14810, 'listed_count': 16}",https://pbs.twimg.com/profile_images/536453426662502400/t3nb2TXd_normal.png,,
150719294,位置情報を追加,False,"在宅、山、ジム、温泉、公園
賛同したからリツイートするわけでもなく、
へぇっ、という気分でもリツイートしてます",evizo_,,False,ボンゴレロッソ💙💛,,"{'followers_count': 742, 'following_count': 1389, 'tweet_count': 57632, 'listed_count': 24}",https://pbs.twimg.com/profile_images/1451209242375901188/WcidaiWr_normal.jpg,1508062583403978765,
143110072,,False,ペンギン！YURi貴族（仮）！/たけのこの里、BBQソース派/無言RTフォローもフォロー切りもOKです&失礼します/通知offなので気付くの遅いです/#メモメモ_φpen,RRICL,,False,R.I.C,,"{'followers_count': 334, 'following_count': 149, 'tweet_count': 26056, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1456642906039586823/6ndhx0DS_normal.jpg,1515623595950673920,"{'description': {'hashtags': [{'start': 75, 'end': 85, 'tag': 'メモメモ_φpen'}]}}"
1286468547493822464,"Fort McMurray, AB Canada ",False,"I love building lego sets, playing Halo and watching a various amount of nerdy TV shows and movies 

Dog/Cat mom.

🏳️‍🌈 🇨🇦 31-she/her",Alyssa_Mac6,,False,Alyssa Mackenzie,,"{'followers_count': 77, 'following_count': 155, 'tweet_count': 3806, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1435686533059600385/OdEU3xzr_normal.jpg,,
1227442527017558016,,False,ホタルビーム楽しいよ。 白菊ほたる担当/ペンシルパズル デレマス垢→@0419_lilva,lilva_0419,,False,lilva,,"{'followers_count': 227, 'following_count': 150, 'tweet_count': 3090, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1388386372751298566/qpyyov23_normal.jpg,1294184162186813440,"{'description': {'mentions': [{'start': 34, 'end': 45, 'username': '0419_lilva'}]}}"
1463324234281676802,"St Clairsville, OH",False,"you never know what’s going on with someone, just be nice. This doesn’t apply to Trump supporters, fuck them.",sawdustwv,,False,Lane Omearo,,"{'followers_count': 438, 'following_count': 474, 'tweet_count': 2341, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1506986045463744512/BbbAoP4K_normal.jpg,1481637483058065412,
67935387,,False,"アイドルと猫が好きです🐱
C;ON / situasion / NILKLY / RAY (あいうえお順)",hani_maru3,,False,はにまる,,"{'followers_count': 326, 'following_count': 733, 'tweet_count': 54812, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1299226833523671040/JrFKlI6Z_normal.png,1459026842015260675,
101386561,"Hiroshima, JAPAN",False,🙂 https://t.co/J3USFXBEiF 現在のアイコンは @NAKANITTI が描いてくれたまるくてかわいいやつだよ！／言語とか方言とか割と好き／人生に迷いっぱなし／袋小路工房／@killin0,show_55,https://t.co/AS9EpojC94,False,月司祥,,"{'followers_count': 1523, 'following_count': 2295, 'tweet_count': 209421, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1521385337565872128/My7cvoHy_normal.png,1498231415401754624,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AS9EpojC94', 'expanded_url': 'https://linktr.ee/show_55', 'display_url': 'linktr.ee/show_55'}]}, 'description': {'urls': [{'start': 2, 'end': 25, 'url': 'https://t.co/J3USFXBEiF', 'expanded_url': 'https://twitter.com/i/moments/1214477055963779072', 'display_url': 'twitter.com/i/moments/1214…'}], 'mentions': [{'start': 35, 'end': 45, 'username': 'NAKANITTI'}, {'start': 96, 'end': 104, 'username': 'killin0'}]}}"
53307104,,False,"同人字書き・マスター・騎空士を兼任中。型月とゲームの話題が多めの雑食垢です。ハマッてる時は朝ドラ・大河ドラマの感想が、シーズン中はスケートの呟きが増加。
推しの傾向等については、ツイフィール（↓下記リンク）をご覧ください。",r_minase,https://t.co/GJVuViXlmc,False,minase,,"{'followers_count': 176, 'following_count': 199, 'tweet_count': 41096, 'listed_count': 0}",https://pbs.twimg.com/profile_images/875926525266100224/e53VaeTx_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GJVuViXlmc', 'expanded_url': 'https://twpf.jp/r_minase', 'display_url': 'twpf.jp/r_minase'}]}}"
2352389575,滋賀県の都会じゃない所,False,"音楽とゲームとアニメとイラストと車が趣味なただの社畜です。3DSのゲームのバンブラPやPCで耳コピとかしたり、絵を描いたり、車を弄ったりしています。

音楽制作垢: @Klonoamusic1006 
車垢: @Klonoacar1006 
アイコンのうちの子: @Urumi0913",Klonoa1006,https://t.co/ohmdtVBEr9,False,くろのあ@総合垢,,"{'followers_count': 642, 'following_count': 660, 'tweet_count': 40111, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1521480059357470720/jEfaE5Aj_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ohmdtVBEr9', 'expanded_url': 'https://nicovideo.jp/mylist/60138841', 'display_url': 'nicovideo.jp/mylist/60138841'}]}, 'description': {'mentions': [{'start': 83, 'end': 99, 'username': 'Klonoamusic1006'}, {'start': 105, 'end': 119, 'username': 'Klonoacar1006'}, {'start': 132, 'end': 142, 'username': 'Urumi0913'}]}}"
789905630207238144,Middle Earth,False,"Christian, Reforming. Husband & Father. Followed by Michael Knowles and Dr. James White.",robnoxious66,,False,Robnoxious,,"{'followers_count': 1284, 'following_count': 887, 'tweet_count': 28427, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1521723896042426369/jS60aXfH_normal.jpg,,
2831757983,she/they • 20+,False,not good at twitter but I love my parasocial besties A.C.E #에이스,dokkaebing,,False,alina,,"{'followers_count': 134, 'following_count': 216, 'tweet_count': 25577, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1501162024667123713/lyl4f8-h_normal.jpg,,"{'description': {'hashtags': [{'start': 59, 'end': 63, 'tag': '에이스'}]}}"
2713570022,東京都市大学理工学研究科電気・化学専攻,False,"リフレクclass4/弐寺SP初段/ポップンクラス50位
AtCoder 茶/応用情報/電工2種
エロゲとラノベを積むのとトリガミが上手い

P垢という名前の画像をふぁぼする何か @umezoup",vividrabbit_net,https://t.co/Jh9oZqB4c9,False,うめ,,"{'followers_count': 469, 'following_count': 471, 'tweet_count': 65313, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1471577425876111360/BM_3DDOE_normal.jpg,1421618794531721216,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Jh9oZqB4c9', 'expanded_url': 'http://vivid-rabbit.net', 'display_url': 'vivid-rabbit.net'}]}, 'description': {'mentions': [{'start': 90, 'end': 98, 'username': 'umezoup'}]}}"
812461324089208832,ストゼロ共和国ダブルグレープフルーツ州,False,ゲーミングアル中/ #感謝のストゼロ /絵@CH4NKURO / h:ᙏ̤̫͚,kuroSpla_GOOD4,https://t.co/4YDMPKTMFi,False,ちゃんくろ,,"{'followers_count': 200, 'following_count': 181, 'tweet_count': 34030, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1392035382812823559/t8INgCFx_normal.jpg,1433006722726068231,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4YDMPKTMFi', 'expanded_url': 'https://odaibako.net/u/kuroSpla_GOOD4', 'display_url': 'odaibako.net/u/kuroSpla_GOO…'}]}, 'description': {'hashtags': [{'start': 10, 'end': 18, 'tag': '感謝のストゼロ'}], 'mentions': [{'start': 21, 'end': 30, 'username': 'CH4NKURO'}]}}"
4290675613,Contact:DM or narxmo@gmail.com,False,モナークスといいます///Remix提供:@MEGAREXjp Icon:@1219x525 skeb:https://t.co/o9DiIB9oWE 🇯🇵🐇,MonarX__,https://t.co/HbqSQHYb18,False,MonarX🌴ボカデュオ参戦,,"{'followers_count': 2019, 'following_count': 1639, 'tweet_count': 83679, 'listed_count': 61}",https://pbs.twimg.com/profile_images/1509586416518725635/2UDYLFT3_normal.jpg,1517496402175475720,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HbqSQHYb18', 'expanded_url': 'https://soundcloud.com/narx-mo', 'display_url': 'soundcloud.com/narx-mo'}]}, 'description': {'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/o9DiIB9oWE', 'expanded_url': 'http://skeb.jp/@MonarX__', 'display_url': 'skeb.jp/@MonarX__'}], 'mentions': [{'start': 21, 'end': 31, 'username': 'MEGAREXjp'}, {'start': 37, 'end': 46, 'username': '1219x525'}]}}"
906429926886092800,,False,"成人済😲🎮百合もBLもなんでもあり
⚠️👳🏿‍♂️🎤垢(腐)👉🏿@akiha1210kuu",aaaaki_haaaa,,False,禾火,,"{'followers_count': 55, 'following_count': 104, 'tweet_count': 16057, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1501773635220307970/sWRZOf8y_normal.jpg,1365270588097355776,"{'description': {'mentions': [{'start': 32, 'end': 45, 'username': 'akiha1210kuu'}]}}"
89104288,神奈川県：7144→かべつべ→YouTube,False,"フリーランスシステムエンジニアVTuberだよ。PythonでAtCoder水色(highest1479) 
ゆゆ式とボルダリングとメイドを食べて生きている 
Discord:むいにゃん#4365
https://t.co/NBer1mro8y",mui_nyan,https://t.co/36ulpiY37Z,False,むいにゃん♥,,"{'followers_count': 1473, 'following_count': 2122, 'tweet_count': 289772, 'listed_count': 70}",https://pbs.twimg.com/profile_images/1837734165/shutyu_normal.png,1469293820433285125,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/36ulpiY37Z', 'expanded_url': 'https://www.youtube.com/channel/UCa3gdO18lrSaWQGsXAeoGvA', 'display_url': 'youtube.com/channel/UCa3gd…'}]}, 'description': {'urls': [{'start': 99, 'end': 122, 'url': 'https://t.co/NBer1mro8y', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/7C1MD8DS9B9Q?ref_=wl_sha', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}}"
191020406,試されすぎる大地,False,成人済 d!入会済 雑食 アイコンはたかむさんからお借りしました,mado0201_z,,False,まど,,"{'followers_count': 16, 'following_count': 319, 'tweet_count': 18302, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1207550881425575936/gcv8800k_normal.jpg,1331119801268203520,
109443405,東京と神奈川の境目,False,"UT/理I-17/eeic09/iii2011/UTTC7th/裏茶/ペンクラブ→某メーカー開発職
躰道/猫/ロードバイク/カメラ/旅行/料理/筋トレ/キックボクシング/乗馬/お酒
猫インスタ→ https://t.co/FhS0aAkl0g",yuki_nyon,,False,にょるらとほてぷ,,"{'followers_count': 467, 'following_count': 333, 'tweet_count': 31455, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1199928672/80fee323-ef70-4c77-a2b8-5e0fe780f5af_normal.jpg,,"{'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/FhS0aAkl0g', 'expanded_url': 'http://instagram.com/yukitora.u/', 'display_url': 'instagram.com/yukitora.u/'}]}}"
