,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
121415264,某専門職のひよこ（産育休＋駐妻で休業中）。ベースは関西、時々東海、UK贔屓でなうな人。アウェー鹿サポ（ゆるめ）。本媒体(小説マンガ二次創作NLBLGLドンと来い)、舞台(四季、GEAR、スリルミー、WEに通いたい)。RT多め。広告系はブロックします。,,False,https://pbs.twimg.com/profile_images/1426269739647635461/R7nYcodg_normal.jpg,世界標準時の国🇬🇧,,1383215376129957890,forest_alice,,深森アリサ,False,"{'followers_count': 215, 'following_count': 352, 'tweet_count': 157897, 'listed_count': 19}"
1009173755908763654,me llamo Celia ;) en vrd nose que poner aquí // @sukaritass //,https://t.co/uCF7MSrxC4,False,https://pbs.twimg.com/profile_images/1484982866098503680/LPN0U3AK_normal.jpg,,,1354223340735631360,rizaandoelrizo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uCF7MSrxC4', 'expanded_url': 'https://instagram.com/_celiiamontero?igshid=ee87az6tmtxb', 'display_url': 'instagram.com/_celiiamontero…'}]}, 'description': {'mentions': [{'start': 48, 'end': 59, 'username': 'sukaritass'}]}}",awakts y kkwts 🪅🤠,False,"{'followers_count': 2782, 'following_count': 557, 'tweet_count': 26035, 'listed_count': 3}"
203453669,"My job, Rachel, WWFC, my family, my friends...in no particular order....that is all!!!",,False,https://pbs.twimg.com/profile_images/1353819137093607424/khbm3_Ji_normal.jpg,,,1516304003012911109,tillmania16,,Andy,False,"{'followers_count': 494, 'following_count': 1285, 'tweet_count': 14499, 'listed_count': 2}"
55810346,Social media marketer - sends uniqueness thru the mail,https://t.co/Jki3InKERq,False,https://pbs.twimg.com/profile_images/1010211956672815104/Z2BQwCuj_normal.jpg,29575,,,22starwalk,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Jki3InKERq', 'expanded_url': 'http://thefrightenedmop.com', 'display_url': 'thefrightenedmop.com'}]}}",linda kay,False,"{'followers_count': 23, 'following_count': 86, 'tweet_count': 1075, 'listed_count': 0}"
300547456,"☕️, 🤖, WxPics, Philosopher, ⚖️, 📚, 👩‍👦💏, 🇵🇷, #RealMadrid, ❤️ Kairos 🕰, 🌤☁️🌧, #Abandoned 🏚, #AmateurPhotography, 📷, 🌕, 🌳, 🌎, ⚽️, #NatureLover",,False,https://pbs.twimg.com/profile_images/1390175452225052678/oACaOIVR_normal.jpg,Puerto Rico,,1127438316130000896,HenriettaGarcia,"{'description': {'hashtags': [{'start': 45, 'end': 56, 'tag': 'RealMadrid'}, {'start': 77, 'end': 87, 'tag': 'Abandoned'}, {'start': 91, 'end': 110, 'tag': 'AmateurPhotography'}, {'start': 128, 'end': 140, 'tag': 'NatureLover'}]}}",Henrietta García,False,"{'followers_count': 626, 'following_count': 582, 'tweet_count': 14521, 'listed_count': 3}"
304608850,"I am from Craigneuk, Wishaw originally. I am in a long term relationship with four teenage children. Loves life, even although its tough most of the time.",,False,https://pbs.twimg.com/profile_images/966421385320026113/Q6D7SvNI_normal.jpg,"Swansea, South Wales, U.K.",,,poison1970uk,,julie,False,"{'followers_count': 84, 'following_count': 715, 'tweet_count': 6987, 'listed_count': 4}"
243409341,o mintireiro verdadeiro pro ano 1990,,False,https://pbs.twimg.com/profile_images/1482111520943353858/HI8yIf2N_normal.jpg,"Portomarín, España",,1482683926032306177,Manni2084,,⚡ (Manuel_r_d) 🇨🇽,False,"{'followers_count': 174, 'following_count': 736, 'tweet_count': 6628, 'listed_count': 1}"
77159684,,,False,https://pbs.twimg.com/profile_images/1467473962804330500/RLnyIZ6N_normal.jpg,,,,Minipluim,,Minipluim,False,"{'followers_count': 337, 'following_count': 1307, 'tweet_count': 5792, 'listed_count': 8}"
979462834429022208,"considering putting a link to my actual bio cuz twt won't let me change it...
Anyway, she/they and call me Nine. Thank you.",,False,https://pbs.twimg.com/profile_images/1521435942418059264/FqD7T84A_normal.jpg,,,,mrj9sone,,𝒂𝒔𝒉𝒍𝒂,False,"{'followers_count': 16, 'following_count': 54, 'tweet_count': 2543, 'listed_count': 0}"
463359657,,,False,https://pbs.twimg.com/profile_images/1361679332113068033/mqUaUmaP_normal.jpg,"Madrid, Comunidad de Madrid",,1477418573152894977,guldesk04,,Guldesk04,False,"{'followers_count': 139, 'following_count': 552, 'tweet_count': 2850, 'listed_count': 1}"
581170495,Ciudadano preocupado por el futuro del planeta.,,False,https://pbs.twimg.com/profile_images/975538142429270016/WI-uW0e1_normal.jpg,España,,,lurosago,,Lurogo65 🇪🇦🇺🇦🏳️🌹,False,"{'followers_count': 40, 'following_count': 204, 'tweet_count': 3857, 'listed_count': 0}"
368546448,"Female who loves: hubby, films, plays, books, cats, knitting, crochet and cappuccino!",,False,https://pbs.twimg.com/profile_images/1005842546910810114/N0AuFMY0_normal.jpg,Ireland,,,pmsoc,,P.M. 😷💉💉💉,False,"{'followers_count': 222, 'following_count': 193, 'tweet_count': 16934, 'listed_count': 0}"
2561734057,He/Him | Future Engineer 🚀| 1906 |,,False,https://pbs.twimg.com/profile_images/1301002243676737536/Xp6_dRwH_normal.jpg,Soul Society ,,1169974012253859843,Supreme_Khy,,Druncle PHoxy 🥃 🧢,False,"{'followers_count': 1811, 'following_count': 1612, 'tweet_count': 70739, 'listed_count': 5}"
1451688818982150144,"Toco el bajo, escucho música violenta, me gusta la lingüística y estudio demasiados idiomas. Muy antifascista. | 𝔑𝔬𝔫 𝔰𝔢𝔯𝔳𝔦𝔞𝔪 | ☭ ⛧ ॐ | @DeHaddeRett",https://t.co/wiGbLNKjoA,False,https://pbs.twimg.com/profile_images/1486090345242898436/SCZS9tWh_normal.jpg,Sevilla y más sitios,,1473566981228015617,TemporaAeterna,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wiGbLNKjoA', 'expanded_url': 'http://instagram.com/temporaaeterna', 'display_url': 'instagram.com/temporaaeterna'}]}, 'description': {'mentions': [{'start': 135, 'end': 147, 'username': 'DeHaddeRett'}]}}",Agu 🜏,False,"{'followers_count': 357, 'following_count': 337, 'tweet_count': 9651, 'listed_count': 1}"
1386817477036888070,7w7,,False,https://pbs.twimg.com/profile_images/1521630046980608000/KCW0gZHj_normal.jpg,,,1510399231902814222,motopapii_,,samurai 💙,False,"{'followers_count': 75, 'following_count': 73, 'tweet_count': 2197, 'listed_count': 0}"
1311439365697134592,🎹 Piano Privacy Wpg AVG,,False,https://pbs.twimg.com/profile_images/1311447052849737734/C7UeiHnt_normal.jpg,,,,Gbor13887925,,Gábor Draisma,False,"{'followers_count': 9, 'following_count': 76, 'tweet_count': 163, 'listed_count': 0}"
1417479198,"Passionate about helping people Start, Run and Grow their business and organisation. Works with networks of likeminded professionals. Musician by night.",https://t.co/S2m8ePIR36,False,https://pbs.twimg.com/profile_images/974998727537643520/oeLMKjqn_normal.jpg,"Cheshire, England",,1230762003792220167,ashcroft_tim,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/S2m8ePIR36', 'expanded_url': 'http://www.innovas.co.uk', 'display_url': 'innovas.co.uk'}]}}",Tim Ashcroft 💙,False,"{'followers_count': 851, 'following_count': 1493, 'tweet_count': 5343, 'listed_count': 23}"
104555717,"..escritora..talavantina, raulista, amo el sol, la vida, el toreo, leer, viajar, el flamenco, lo excelente, a los genios, el vino.. española 🇪🇸 y holandesa..",,False,https://pbs.twimg.com/profile_images/1315688060709986307/eoHjxBVN_normal.jpg,Sanxenxo/ferias taurinas/etc,,1491327201006227456,CrisTinaPadin,,CrisTina Padín,False,"{'followers_count': 9873, 'following_count': 8643, 'tweet_count': 169458, 'listed_count': 55}"
64253234,"Trustee: @codethecity NXD: @democlub,  Director: @dataenabled #DataScience #Python #OpenData. Making good stuff happen with data and tech.",,False,https://pbs.twimg.com/profile_images/1236600745299972096/YMyoFFkS_normal.jpg,Aberdeen,,,watty62,"{'description': {'hashtags': [{'start': 62, 'end': 74, 'tag': 'DataScience'}, {'start': 75, 'end': 82, 'tag': 'Python'}, {'start': 83, 'end': 92, 'tag': 'OpenData'}], 'mentions': [{'start': 9, 'end': 21, 'username': 'codethecity'}, {'start': 27, 'end': 36, 'username': 'democlub'}, {'start': 49, 'end': 61, 'username': 'dataenabled'}]}}",Ian Watt,False,"{'followers_count': 3948, 'following_count': 4989, 'tweet_count': 34952, 'listed_count': 327}"
105534471,"Sports journalist. Trade unionist. Chartologist. Crisis correspondent - can sum it up in a word AND a sound. Views my own, blame no one else",,False,https://pbs.twimg.com/profile_images/1428030139/sealnew_normal.jpg,London,,979013752153657344,tomdaviesE17,,Tom Davies,False,"{'followers_count': 2718, 'following_count': 1623, 'tweet_count': 112566, 'listed_count': 84}"
327757495,"Still Writing My Bio. I follow people that can make me laugh, because I am not funny on the internet.",,False,https://pbs.twimg.com/profile_images/1518654519097319429/PQItJwxY_normal.jpg,Chicago,,,gguerre21,,Gandy,False,"{'followers_count': 42, 'following_count': 457, 'tweet_count': 2778, 'listed_count': 3}"
539098109,Il battito d'ali di una farfalla in Cina provoca un uragano in Italia.,,False,https://pbs.twimg.com/profile_images/1499041371730153472/TVR5V3uh_normal.jpg,calabria,,1487695964987088899,lucia_pal,,lucia palatucci,False,"{'followers_count': 4305, 'following_count': 3716, 'tweet_count': 90119, 'listed_count': 21}"
341408949,"Very stubborn short person.
Deputy Head of English. 
Lover of rum.
Cheese is life 🧀
My personal account so speaking solely for myself.",,False,https://pbs.twimg.com/profile_images/1771412338/WormLabyrinth_normal.jpg,,,1510286949596151815,silvamay82,,Carla da Silva 📚,False,"{'followers_count': 201, 'following_count': 350, 'tweet_count': 5985, 'listed_count': 0}"
18556009,"Dad & Partner, Norwich City fan, Hitchin resident, Sports nut, ParkRunner,  Android user, Humanist, Ikea black belt, lover not a fighter! All my own opinions!",https://t.co/ixG4yk85Su,False,https://pbs.twimg.com/profile_images/1261294973758189569/YwnXIWa9_normal.jpg,"ukite: 51.94735,-0.278515",,,stansbie,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ixG4yk85Su', 'expanded_url': 'http://www.fitbit.co.uk', 'display_url': 'fitbit.co.uk'}]}}",Ant Stansbie,False,"{'followers_count': 427, 'following_count': 400, 'tweet_count': 12214, 'listed_count': 29}"
181211817,https://t.co/pioExThXk2,https://t.co/8g96NumkSK,False,https://pbs.twimg.com/profile_images/557201136055500802/infCRE9s_normal.jpeg,United Kingdom,,989483259544461314,mrdkpatel,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8g96NumkSK', 'expanded_url': 'http://www.youtube.com/watch?v=el2nOPqPGyw', 'display_url': 'youtube.com/watch?v=el2nOP…'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pioExThXk2', 'expanded_url': 'http://facebook.com/mrdkpatel', 'display_url': 'facebook.com/mrdkpatel'}]}}",Dharmesh Patel,False,"{'followers_count': 2791, 'following_count': 205, 'tweet_count': 10076, 'listed_count': 5}"
2352360766,,,False,https://pbs.twimg.com/profile_images/441327072443908097/DRK9B58o_normal.jpeg,,,,carolineabdn,,Caroline,False,"{'followers_count': 12, 'following_count': 42, 'tweet_count': 237, 'listed_count': 0}"
311774606,"(How did I get here..) ❤️💜💙 November 19, 2020: we really won it all. 😏❤️💙😎 Apparent Ruiner of Things™ ✌️",,False,https://pbs.twimg.com/profile_images/1399845790340714497/EdmjxFOS_normal.png,,,1514378404145078279,originaldragyn,,dragyn🧭❤️💙it's always been you.. and me,False,"{'followers_count': 290, 'following_count': 200, 'tweet_count': 67370, 'listed_count': 2}"
1540989618,"Wordlebot. Once a twitter community member but algorithms laid waste to that! #antifascist #endnato #proxywar

Corinthians 13:4-5 ✝️
Soul Man 😎",,False,https://pbs.twimg.com/profile_images/1465254156919353354/NTVGc9D0_normal.jpg,"London, England",,1514515973046476802,RoyTroy9j77,"{'description': {'hashtags': [{'start': 78, 'end': 90, 'tag': 'antifascist'}, {'start': 91, 'end': 99, 'tag': 'endnato'}, {'start': 100, 'end': 109, 'tag': 'proxywar'}]}}",Sir Toby ☮✊🏽,False,"{'followers_count': 1252, 'following_count': 780, 'tweet_count': 62645, 'listed_count': 20}"
863657021098393601,,,False,https://pbs.twimg.com/profile_images/864190715936591872/4dqZkKbk_normal.jpg,"Telford, England",,,Piston_n_Broke,,Jim,False,"{'followers_count': 13, 'following_count': 35, 'tweet_count': 1633, 'listed_count': 0}"
291294103,My head capitalist; my heart socialist; my soul anarchist.,https://t.co/ckachnHhzh,False,https://pbs.twimg.com/profile_images/1500886573818200064/JTuQXxG-_normal.jpg,"Crawford, South Lanarkshire",,,creativeblock_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ckachnHhzh', 'expanded_url': 'https://www.instagram.com/creativeblockdesign/', 'display_url': 'instagram.com/creativeblockd…'}]}}",Ultra Remainer 🇺🇦,False,"{'followers_count': 925, 'following_count': 598, 'tweet_count': 209287, 'listed_count': 94}"
1622515266,"I am
curious AF,
plant eater,
struggling Tweeter,

dark mode is better......jus sayin...",,False,https://pbs.twimg.com/profile_images/1391005662554038274/dicIqnmc_normal.jpg,Earth Dimension C-137,,,AshwynUdapikar,,ashwin,False,"{'followers_count': 71, 'following_count': 433, 'tweet_count': 1740, 'listed_count': 1}"
40332991,Dad. Husband. Friend. Manchild. Creative Director @OGILVY. In that order. Opinions are my own.,https://t.co/1aKVj1Vai4,False,https://pbs.twimg.com/profile_images/1451435524711985154/lat3RLtc_normal.jpg,Dublin,,,marcushartung,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1aKVj1Vai4', 'expanded_url': 'http://www.marcushartung.com', 'display_url': 'marcushartung.com'}]}, 'description': {'mentions': [{'start': 50, 'end': 57, 'username': 'OGILVY'}]}}",Baron Von Hartung,False,"{'followers_count': 102, 'following_count': 425, 'tweet_count': 853, 'listed_count': 1}"
1168019859411652608,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,moraicnasal,,moraicnasal,False,"{'followers_count': 0, 'following_count': 13, 'tweet_count': 79, 'listed_count': 0}"
299893159,Redes... Medios... suena viejuno ¿no? ¿NO?  [Cuenta B],,False,https://pbs.twimg.com/profile_images/1615854402/ico07_normal.jpg,( ͡° ͜ʖ ͡°),,780075924469452801,cosmopatico,,🔇 cosmด้้้้pático,False,"{'followers_count': 752, 'following_count': 431, 'tweet_count': 37494, 'listed_count': 16}"
2267314573,"Artist, wife and mother, volunteer with The Art Ministry. Enjoy good food and wine; walking in the countryside or by the sea.",https://t.co/2iNkQ1k5cL,False,https://pbs.twimg.com/profile_images/1361695209843752961/xv6Qdd0U_normal.jpg,,,,HelenkayR,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2iNkQ1k5cL', 'expanded_url': 'http://helenrubinstein.co.uk/', 'display_url': 'helenrubinstein.co.uk'}]}}",Helen,False,"{'followers_count': 256, 'following_count': 99, 'tweet_count': 10837, 'listed_count': 50}"
3167678009,"Empowered women, empower women 💁🏻‍♀️ I swear I don’t love the drama it loves me 💕she/her🧍🏻‍♀️",,False,https://pbs.twimg.com/profile_images/1507509745967669252/BI1AD7lq_normal.jpg,,,,poweredbyINMIY,,itsnotmeitsyou (Taylor’s Version),False,"{'followers_count': 28, 'following_count': 267, 'tweet_count': 1536, 'listed_count': 0}"
1078931475783999489,,,False,https://pbs.twimg.com/profile_images/1078934091834249216/AHe82AB6_normal.jpg,"El Viso del Alcor, España",,,ConesaSaborido,,Alejandro Conesa Saborido,False,"{'followers_count': 6, 'following_count': 164, 'tweet_count': 172, 'listed_count': 0}"
2187197786,"al amor me he vendido ✨
✍🏻 en @elrescateweb",https://t.co/8KyRKGF6if,False,https://pbs.twimg.com/profile_images/1425577403762585604/_KZivG3h_normal.jpg,Madrid - Vva,,739525180616286208,itsnataliadq,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8KyRKGF6if', 'expanded_url': 'https://www.youtube.com/channel/UClKiO9VOIUgU1gp_n0fkm-Q', 'display_url': 'youtube.com/channel/UClKiO…'}]}, 'description': {'mentions': [{'start': 30, 'end': 43, 'username': 'elrescateweb'}]}}",Natalia 🦁,False,"{'followers_count': 4244, 'following_count': 4217, 'tweet_count': 129036, 'listed_count': 31}"
447007106,Have run away ‘cos of the Brexit nasties. like talking to twitter friends and need to motivate as I have now retired.,,False,https://pbs.twimg.com/profile_images/1715169849/image_normal.jpg,,,,johnpbh53,,john,False,"{'followers_count': 90, 'following_count': 189, 'tweet_count': 18757, 'listed_count': 1}"
285826985,"Husband, father, grandfather, civil servant, animal lover, Newcastle United supporter, lover of good music, food and drink - not necessarily in that order.",,False,https://pbs.twimg.com/profile_images/1355670951837507585/OEhLYFnJ_normal.jpg,County Durham,,,Keith9Sutton,,Grandad Teeth,False,"{'followers_count': 110, 'following_count': 276, 'tweet_count': 3414, 'listed_count': 1}"
1122507326135599104,"Vallisoletano y medio Zamorano.
Muchos años siguiendo el deporte de Valladolid.
Abonado del Real Valladolid y Atlético Valladolid.",,False,https://pbs.twimg.com/profile_images/1124722211888271363/nc33erQ1_normal.png,"Valladolid, Spain",,,PucelaPower,,Jesús,False,"{'followers_count': 148, 'following_count': 243, 'tweet_count': 3972, 'listed_count': 1}"
452441731,"William 23+1 ans  M.♥
Get better or die tryin'",https://t.co/xOFkAnXaL4,False,https://pbs.twimg.com/profile_images/1259564402174550016/jQWOkt-j_normal.jpg,"Valenciennes, France",,,wladent,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xOFkAnXaL4', 'expanded_url': 'https://curiouscat.me/Galdorow', 'display_url': 'curiouscat.me/Galdorow'}]}}",ウイリャッム,False,"{'followers_count': 213, 'following_count': 364, 'tweet_count': 77231, 'listed_count': 14}"
292597863,Carpe Diem! Jaén y Granada 😉,,False,https://pbs.twimg.com/profile_images/1498914400543158279/N_yZmW7g_normal.jpg,"Granada, España",,,KikeHigueras,,Kike Higueras Arroyo,False,"{'followers_count': 483, 'following_count': 609, 'tweet_count': 10919, 'listed_count': 1}"
20033256,,,False,https://pbs.twimg.com/profile_images/1476640809009221633/D9llAQpe_normal.jpg,"Chester-le-Street, Durham ",,,JonnaAnderson,,Jonathan Anderson,False,"{'followers_count': 98, 'following_count': 389, 'tweet_count': 1200, 'listed_count': 1}"
1418249760738271232,"Notts miners son, a Forensic Nurse at Rampton, Carstairs and the Forensic Network. NFFC forever. You can take the boy out of Jacksdale but you can’t…",,False,https://pbs.twimg.com/profile_images/1447099947216687105/N9ENAg0w_normal.jpg,"Inchmarlo, Scotland",,,DavidL0201,,DCL,False,"{'followers_count': 9, 'following_count': 36, 'tweet_count': 200, 'listed_count': 0}"
