,protected,verified,id,description,name,profile_image_url,url,public_metrics,username,entities,location,pinned_tweet_id
208644063,False,False,,,Angel Vegara,https://pbs.twimg.com/profile_images/1037439548807163905/mxEGSX_U_normal.jpg,http://t.co/88MLy5lnoN,"{'followers_count': 21, 'following_count': 292, 'tweet_count': 403, 'listed_count': 0}",AVegara,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/88MLy5lnoN', 'expanded_url': 'http://clubmontanaredovan.com', 'display_url': 'clubmontanaredovan.com'}]}}","Redován, Alicante (España)",
49000374,False,False,,Verdachts #Asperger. Das Ganze Leben auf der Suche nach #Inklusion mit @sovdnds. Aktiv @spdhemmoor Bin ein #Ravenclaw Profilfoto vom #EWF19,Sönke Franz,https://pbs.twimg.com/profile_images/1160238329264259072/Qd8eCIBs_normal.jpg,,"{'followers_count': 239, 'following_count': 631, 'tweet_count': 9070, 'listed_count': 42}",Franzsh,"{'description': {'hashtags': [{'start': 10, 'end': 19, 'tag': 'Asperger'}, {'start': 56, 'end': 66, 'tag': 'Inklusion'}, {'start': 107, 'end': 117, 'tag': 'Ravenclaw'}, {'start': 133, 'end': 139, 'tag': 'EWF19'}], 'mentions': [{'start': 71, 'end': 79, 'username': 'sovdnds'}, {'start': 87, 'end': 98, 'username': 'spdhemmoor'}]}}","Hechthausen, Deutschland",
851336245414440960,False,False,,pedes in terra ad sidera visus ♀️,vero,https://pbs.twimg.com/profile_images/1484272196562395139/FCeUKeQq_normal.jpg,,"{'followers_count': 396, 'following_count': 168, 'tweet_count': 31257, 'listed_count': 0}",guijarrisme,,Estadi Johan Cruyff,1317801910842331136
19201770,False,False,,"husband of @spookyfae, dad, graphic designer, usually sarcastic, never not weird (he/him/señor)",zac-o’-lantern,https://pbs.twimg.com/profile_images/1490016894723702788/yqy41tZ6_normal.png,https://t.co/6jusLDS0WJ,"{'followers_count': 105, 'following_count': 383, 'tweet_count': 1815, 'listed_count': 0}",zaddywarlock,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6jusLDS0WJ', 'expanded_url': 'https://twitter.com/cherrybobombs', 'display_url': 'twitter.com/cherrybobombs'}]}, 'description': {'mentions': [{'start': 11, 'end': 21, 'username': 'spookyfae'}]}}","Pearl, MS",968332319928061953
467825563,False,False,,,Marisa Poza,https://pbs.twimg.com/profile_images/1095546458491760641/uJ5RdWFI_normal.jpg,,"{'followers_count': 18, 'following_count': 50, 'tweet_count': 226, 'listed_count': 0}",marisa_poza,,,
276873483,False,False,,Res ipsa loquitur.,Davos Man,https://pbs.twimg.com/profile_images/1291697900700012546/wN_Z4eH__normal.jpg,https://t.co/eNCqtXneGT,"{'followers_count': 430, 'following_count': 387, 'tweet_count': 56321, 'listed_count': 7}",DaviDiggz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eNCqtXneGT', 'expanded_url': 'http://www.davidiggz.tumblr.com', 'display_url': 'davidiggz.tumblr.com'}]}}","Nairobi, Kenya",
1955042438,False,False,,"39 | she/her | ace/aro | i lost my sanity with my socks | one at a time, i barely noticed | @letsgetreadynet producer/sr community manager | find a way #GoAvsGo",🧦 adelia lost her sanity with her socks. 🧦,https://pbs.twimg.com/profile_images/1466849874184343554/dGwYoLVb_normal.jpg,https://t.co/ASiYooqnaN,"{'followers_count': 228, 'following_count': 226, 'tweet_count': 8656, 'listed_count': 0}",AdeliaChambo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ASiYooqnaN', 'expanded_url': 'http://www.letsgetreadynetwork.com', 'display_url': 'letsgetreadynetwork.com'}]}, 'description': {'hashtags': [{'start': 152, 'end': 160, 'tag': 'GoAvsGo'}], 'mentions': [{'start': 92, 'end': 108, 'username': 'letsgetreadynet'}]}}","𝗡𝗢𝗪𝗛𝗘𝗥𝗘, 𝗨𝗦𝗔",1515879618615468035
113785797,False,False,,Words go here.,Jeremy,https://pbs.twimg.com/profile_images/1170600587324534785/4xOiU3bv_normal.jpg,,"{'followers_count': 108, 'following_count': 583, 'tweet_count': 5444, 'listed_count': 1}",bienvenu_,,Cajun Country/Houston,
760173707616722949,False,False,,cal u ‘25 | @pickleddyl__ 💘,rhiannon🧣,https://pbs.twimg.com/profile_images/1512911561622437894/djLHCKHF_normal.jpg,,"{'followers_count': 82, 'following_count': 512, 'tweet_count': 1110, 'listed_count': 0}",rhi_renee03,"{'description': {'mentions': [{'start': 12, 'end': 25, 'username': 'pickleddyl__'}]}}",she/her/hers,975427499977998337
378512744,False,False,,Hunili😊🩺KAHEV gönüllüsü,Hunilidrsbl,https://pbs.twimg.com/profile_images/1310250627117846528/LOtl3SYB_normal.jpg,,"{'followers_count': 1379, 'following_count': 1869, 'tweet_count': 2765, 'listed_count': 3}",sbl_sy,,,
160600484,False,False,,"🎗Sóc !eb, Comunicador, Il·lusionador i Provocador. Divulgador, Formador Analògic-Digital, Master #PNL, @aracriatures, séver la olraP. Feliç. TEDx",Enric Bastardas,https://pbs.twimg.com/profile_images/979650432866902016/Bn6pGDR3_normal.jpg,https://t.co/cJig5u8hCb,"{'followers_count': 17148, 'following_count': 16832, 'tweet_count': 22152, 'listed_count': 373}",enricbastardas,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cJig5u8hCb', 'expanded_url': 'https://youtu.be/QYbP2zl-3eo', 'display_url': 'youtu.be/QYbP2zl-3eo'}]}, 'description': {'hashtags': [{'start': 97, 'end': 101, 'tag': 'PNL'}], 'mentions': [{'start': 103, 'end': 116, 'username': 'aracriatures'}]}}","41.720031,1.818247",1245650971553718274
136302349,False,False,,"Irish geek.  Happily married, father of four, polyam, he/they.  Debian, Ubuntu, and https://t.co/ZA11Yw3Xan developer.  Tá mé ag foghlaim na Gaeilge.",Colin Watson,https://pbs.twimg.com/profile_images/859920431/cjwatson_normal.png,https://t.co/UZO2g6StrL,"{'followers_count': 888, 'following_count': 210, 'tweet_count': 5514, 'listed_count': 32}",colmmacuait,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UZO2g6StrL', 'expanded_url': 'https://www.chiark.greenend.org.uk/~cjwatson/', 'display_url': 'chiark.greenend.org.uk/~cjwatson/'}]}, 'description': {'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/ZA11Yw3Xan', 'expanded_url': 'http://launchpad.net', 'display_url': 'launchpad.net'}]}}","Cambridgeshire, England",
237217276,False,False,,,Aryaman Sood,https://pbs.twimg.com/profile_images/1403002691014459402/aq4OJnwN_normal.jpg,,"{'followers_count': 22, 'following_count': 39, 'tweet_count': 30, 'listed_count': 0}",Aryaman08,,,
1019032642375831552,False,False,,#HARRY: you stay in a daydream ♡⋆.ೃ࿔,cherry,https://pbs.twimg.com/profile_images/1509328248420777985/7TFQaNyA_normal.png,https://t.co/isiV32lXXp,"{'followers_count': 1584, 'following_count': 684, 'tweet_count': 54044, 'listed_count': 35}",lovedgoIden,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/isiV32lXXp', 'expanded_url': 'https://golden.xn--c6h/', 'display_url': 'golden.♡'}]}, 'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': 'HARRY'}]}}",she/her ♡ 19,1458691505523068928
1344795362117050368,False,False,,,ネロ,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 0, 'following_count': 20, 'tweet_count': 60, 'listed_count': 0}",nerochati,,,
118503341,False,False,,life’s a verb,Rikki,https://pbs.twimg.com/profile_images/1262682769550987264/qKnbcAjv_normal.jpg,,"{'followers_count': 186, 'following_count': 1011, 'tweet_count': 4234, 'listed_count': 0}",rikkijh,,United Kingdom,
1138275007149137921,False,False,,혼자일기장💜,임라떼,https://pbs.twimg.com/profile_images/1453362870176022535/W3tRdFUY_normal.jpg,,"{'followers_count': 5, 'following_count': 35, 'tweet_count': 944, 'listed_count': 0}",latte_s2s2,,,
1120708745888063488,False,False,,"コトダマン（リリース組）
ラグオリ(Fenrir)

徒然ゲーム垢、シャケです。",salmone@Fenrir鮭,https://pbs.twimg.com/profile_images/1480802771607891970/7Qi4qU6I_normal.jpg,,"{'followers_count': 65, 'following_count': 107, 'tweet_count': 314, 'listed_count': 0}",nobleese_oblige,,,
33333116,False,False,,"Cultural Heritage / Info & Rights Data Mgmt.; creator of accidentally good foto's, travel & language enthusiast, knitter, reader, comma lover.",Heidi Raatz 😬 😷 📸,https://pbs.twimg.com/profile_images/968646295547269120/-bZA9GMD_normal.jpg,,"{'followers_count': 1423, 'following_count': 1200, 'tweet_count': 97119, 'listed_count': 155}",heideland,,"Fribourg, Switzerland",724786297965961216
258065280,False,False,,"Ben & Sam, Man City, cricket, rugby, still searching.....",Andy Leather #FBPE,https://pbs.twimg.com/profile_images/2235358731/asl1975_normal.jpg,,"{'followers_count': 649, 'following_count': 824, 'tweet_count': 98750, 'listed_count': 2}",asleather,,"Billingsley, England",
992822121003806720,False,False,,hoping to become an animator in the future but for the mean time i'm mostly illustrating and character designing,Onade,https://pbs.twimg.com/profile_images/1453959989064658958/PLTw3j93_normal.jpg,,"{'followers_count': 49, 'following_count': 19, 'tweet_count': 64, 'listed_count': 0}",onade_art,,,1412442697218990082
928370503,False,False,,Aprendiz,Pablo Marchán Rey V,https://pbs.twimg.com/profile_images/2958354906/80323aff4aa7c04669617b3c9c3dbab8_normal.jpeg,,"{'followers_count': 55, 'following_count': 573, 'tweet_count': 187, 'listed_count': 0}",canosito77,,El mundo,
575183911,False,False,,Nope,priya,https://pbs.twimg.com/profile_images/949659510905348096/oAjV4tbg_normal.jpg,,"{'followers_count': 64, 'following_count': 202, 'tweet_count': 6387, 'listed_count': 0}",priya39507231,,"Hyderabad, India",940256627529170944
4379965692,False,False,,,Paul Wooters,https://pbs.twimg.com/profile_images/670306998089486337/CRMVh74l_normal.jpg,,"{'followers_count': 43, 'following_count': 66, 'tweet_count': 3199, 'listed_count': 2}",PaulWooters,,,
20773941,False,False,,"UX//product designer, I stream video games sometimes on Twitch. she//her // banner commission by @katiesaurusrex

//BORK//

discord: https://t.co/sEqdDcEHTn",star 💙,https://pbs.twimg.com/profile_images/1347679802589802498/DVsXiaN5_normal.png,https://t.co/wko35hALLB,"{'followers_count': 536, 'following_count': 1063, 'tweet_count': 15671, 'listed_count': 20}",starbittz,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wko35hALLB', 'expanded_url': 'http://twitch.tv/starbittz', 'display_url': 'twitch.tv/starbittz'}]}, 'description': {'urls': [{'start': 133, 'end': 156, 'url': 'https://t.co/sEqdDcEHTn', 'expanded_url': 'http://discord.gg/HdX3gv9', 'display_url': 'discord.gg/HdX3gv9'}], 'mentions': [{'start': 97, 'end': 112, 'username': 'katiesaurusrex'}]}}","Irvine, CA",1399779538658217985
252057889,False,False,,,Roberto S,https://pbs.twimg.com/profile_images/1276451805845688320/1t9z0wji_normal.jpg,,"{'followers_count': 344, 'following_count': 1030, 'tweet_count': 7971, 'listed_count': 10}",Rober71S,,La Coruña (Spain),
1231558595319197696,False,False,,"ポケモン/ジョジョ/モータースポーツ
アリス・マーガトロイド",レーき🍩☁️🚀,https://pbs.twimg.com/profile_images/1474758176121962497/hgUBVwHP_normal.jpg,,"{'followers_count': 523, 'following_count': 269, 'tweet_count': 62661, 'listed_count': 9}",re_kikarin,,,1521439949413060609
187715072,False,False,,I will make you hurt.,Gee.,https://pbs.twimg.com/profile_images/1505340682256400385/bI6hsqc6_normal.jpg,https://t.co/AReoK6ELld,"{'followers_count': 1433, 'following_count': 932, 'tweet_count': 16003, 'listed_count': 1}",AhmedGemeai,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AReoK6ELld', 'expanded_url': 'https://curiouscat.me/AhmedGemeai', 'display_url': 'curiouscat.me/AhmedGemeai'}]}}","Hurghada, Egypt",
603041505,False,False,,i watch a lot of anime and play a lot of video games but i can’t make a career out of those so i make coffee instead /// BLM🖤 1312🖕OR🌲 dumb bitch ✨,blaidd stan account,https://pbs.twimg.com/profile_images/1516851666724614145/3cWfX3r4_normal.jpg,,"{'followers_count': 189, 'following_count': 666, 'tweet_count': 11878, 'listed_count': 0}",baileybirb,,she/her - 26 - bi,1508567734765846529
412240660,False,False,,"2 dogs, 2 kids, exiled Yorkshire (wo)man lives in North London. Stroppy Lawyer & football mum
loves dogs and wildlife quite fond of her children, mostly.",Yorkshire Exile,https://pbs.twimg.com/profile_images/1091709232821555200/LxW7jSQv_normal.jpg,,"{'followers_count': 61, 'following_count': 425, 'tweet_count': 1169, 'listed_count': 0}",rushton_sarah,,"London, England",
349029678,False,False,,composer / producer / http://t.co/m4cLg8MBYP,Ramón Prada,https://pbs.twimg.com/profile_images/527161450133872641/E4bVqyLw_normal.jpeg,http://t.co/1nLenTc5yp,"{'followers_count': 280, 'following_count': 401, 'tweet_count': 3981, 'listed_count': 11}",ramon_prada,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/1nLenTc5yp', 'expanded_url': 'http://www.ramonprada.com', 'display_url': 'ramonprada.com'}]}, 'description': {'urls': [{'start': 22, 'end': 44, 'url': 'http://t.co/m4cLg8MBYP', 'expanded_url': 'http://ramonprada.bandcamp.com', 'display_url': 'ramonprada.bandcamp.com'}]}}",,
353617340,False,False,,"pecholata de pro, de EMERITA AUGUSTA,
Un Extremeño en Madrid,
 amigo de mis amigos,soy como soy, y a quien no le guste...",Ismael Paquicö,https://pbs.twimg.com/profile_images/1007988734787276801/CCTWCtUo_normal.jpg,,"{'followers_count': 703, 'following_count': 813, 'tweet_count': 29412, 'listed_count': 6}",ipaquico,,"Leganés,Madrid,pero de Mérida",1051527379959644160
2376542349,False,False,,"Au service de SNCF, TER et Intercités depuis septembre 2012 (Nancy et Lyon Perrache). Conducteur, moniteur, instructeur et formateur entreprise. #TeamSNCF",🇺🇦ConducteurLPR🇺🇦,https://pbs.twimg.com/profile_images/1179482067815555074/xPHEbLvV_normal.jpg,,"{'followers_count': 872, 'following_count': 579, 'tweet_count': 1433, 'listed_count': 13}",ConducteurLPR,"{'description': {'hashtags': [{'start': 145, 'end': 154, 'tag': 'TeamSNCF'}]}}",,
228248311,False,False,,Toy Photographer. Immortal. Bipolar. Obsessive. Procrastinator. Comicbook reader. Created comics for Bancomer a few years ago,Carmelography,https://pbs.twimg.com/profile_images/1500597802220597249/nhRGXqQC_normal.jpg,https://t.co/6U9zCKmsgF,"{'followers_count': 336, 'following_count': 1428, 'tweet_count': 21792, 'listed_count': 1}",ahchumah,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6U9zCKmsgF', 'expanded_url': 'https://m.facebook.com/carmelography/', 'display_url': 'm.facebook.com/carmelography/'}]}}",Inside The Tardis,
3121225793,False,False,,"“Y es por eso que hoy vengo a verte, sevillista seré hasta la muerte”   “Ten cerca a tus amigos, pero más cerca a tus enemigos” #CatLover #TeamCalvos",Mario Moreno 🦑🦂,https://pbs.twimg.com/profile_images/1359239940249387009/IQ35-zX7_normal.jpg,,"{'followers_count': 1818, 'following_count': 1060, 'tweet_count': 143766, 'listed_count': 14}",stukamario,"{'description': {'hashtags': [{'start': 128, 'end': 137, 'tag': 'CatLover'}, {'start': 138, 'end': 149, 'tag': 'TeamCalvos'}]}}",Mairena del Aljarafe,896643679615692800
894416134035976193,False,False,,i stream bad gameplay sometimes https://t.co/xJLULhwjEm,nicole,https://pbs.twimg.com/profile_images/1377468036802822146/rpCJ2APk_normal.jpg,https://t.co/TLKFSjTNmN,"{'followers_count': 696, 'following_count': 260, 'tweet_count': 5617, 'listed_count': 0}",niccole99,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TLKFSjTNmN', 'expanded_url': 'https://linktr.ee/niccole99tv', 'display_url': 'linktr.ee/niccole99tv'}]}, 'description': {'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/xJLULhwjEm', 'expanded_url': 'http://twitch.tv/niccole99', 'display_url': 'twitch.tv/niccole99'}]}}",United States,1008882943832535041
340483871,False,False,,"Secondary school Head of Drama and former T & L Coordinator, @CSSDActing alum, dad, & fan of all things wrestling, horror, literature, & food. #LFC #Falcons",Leighton Martin,https://pbs.twimg.com/profile_images/1279494515213193216/Rqv_lavF_normal.jpg,,"{'followers_count': 594, 'following_count': 2534, 'tweet_count': 9893, 'listed_count': 8}",SerLeighton,"{'description': {'hashtags': [{'start': 143, 'end': 147, 'tag': 'LFC'}, {'start': 148, 'end': 156, 'tag': 'Falcons'}], 'mentions': [{'start': 61, 'end': 72, 'username': 'CSSDActing'}]}}","Abergavenny, Wales",
1043938139927171073,False,False,,"""The smallest people have the biggest hearts"" ❤️ (21 - she/her)",Lucy-May Waterston,https://pbs.twimg.com/profile_images/1438977895800655875/yrLPA4vS_normal.jpg,,"{'followers_count': 104, 'following_count': 1059, 'tweet_count': 1335, 'listed_count': 1}",lucymay_0112,,"Burnley, England",1223735203182661633
283023458,False,False,,improvitza,mariaaaaaa,https://pbs.twimg.com/profile_images/1442943702628900865/P82bpWKS_normal.jpg,,"{'followers_count': 1132, 'following_count': 510, 'tweet_count': 84042, 'listed_count': 11}",iosonomery_,,,701199050708799489
14278121,False,False,,👩‍🎓 ♡ PhD/Writer. ♡ Words: @fictionberlin @trampset. @podcastmicro. @superfrootmag @twinpieslit ♡,Liz Wride,https://pbs.twimg.com/profile_images/1412459933560344579/AUWopOLK_normal.jpg,https://t.co/pxml9CgHJn,"{'followers_count': 1914, 'following_count': 4414, 'tweet_count': 22984, 'listed_count': 20}",LizWride,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pxml9CgHJn', 'expanded_url': 'http://lizwride.wordpress.com', 'display_url': 'lizwride.wordpress.com'}]}, 'description': {'mentions': [{'start': 27, 'end': 41, 'username': 'fictionberlin'}, {'start': 42, 'end': 51, 'username': 'trampset'}, {'start': 53, 'end': 66, 'username': 'podcastmicro'}, {'start': 68, 'end': 82, 'username': 'superfrootmag'}, {'start': 83, 'end': 95, 'username': 'twinpieslit'}]}}","Here, There and Everywhere ✨",677804167352725505
1166132116498931713,False,False,,"“tough luck, chucklefuck”",austin :),https://pbs.twimg.com/profile_images/1496733367102066690/NGr2UiVw_normal.jpg,,"{'followers_count': 38, 'following_count': 269, 'tweet_count': 352, 'listed_count': 0}",durferner,,,1355601268455202819
