,protected,name,id,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
53966663,False,Dave Thomas,,"Editor, publisher and general factotum of AKUTR's, the most successful and indeed only northern-based QPR fanzine.",akutrs,,False,https://pbs.twimg.com/profile_images/890662285773025284/gQoDPvQf_normal.jpg,,"{'followers_count': 3865, 'following_count': 181, 'tweet_count': 4996, 'listed_count': 26}",Bolton,
281745038,False,Ms. Sheila #ProChoice,,Proud puppy Mom and proud Iowa State Cyclones fan and graduate,evenkeil,,False,https://pbs.twimg.com/profile_images/1498454744326619137/eUambUt5_normal.jpg,,"{'followers_count': 65, 'following_count': 640, 'tweet_count': 1760, 'listed_count': 0}","Iowa, USA",
996905028,False,keeks,,keeks 👩🏽 Instagram: keyaahmoshe,Ke_Yaaah,,False,https://pbs.twimg.com/profile_images/1509136873213595655/ueAVMBKa_normal.jpg,1507054963909959689,"{'followers_count': 939, 'following_count': 549, 'tweet_count': 6967, 'listed_count': 0}",,
1041331820,False,**Such a Peach**🖤🖤🖤🖤,,"I love wrestling, football, vodka, and sleep.
Friendly, neighborhood HR rep, part time Snap whore, & mental health resource provider. Not in that order.",PeachySweetLove,,False,https://pbs.twimg.com/profile_images/1481871061574639618/0w9rXJjN_normal.jpg,1238538422236610560,"{'followers_count': 1364, 'following_count': 1436, 'tweet_count': 48947, 'listed_count': 7}",,
3495191369,False,OihaneMB,,🙃,OihaneMB,,False,https://pbs.twimg.com/profile_images/1017768798299082752/Ynwb_sjE_normal.jpg,,"{'followers_count': 30, 'following_count': 512, 'tweet_count': 2247, 'listed_count': 0}",,
260414662,False,Aegon,,Jinete de dragón,Jesusillo98,https://t.co/SDT93AVysc,False,https://pbs.twimg.com/profile_images/1266894629200449538/Vy_yXhVJ_normal.jpg,665615703869890560,"{'followers_count': 437, 'following_count': 894, 'tweet_count': 16239, 'listed_count': 0}","Andalucía, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SDT93AVysc', 'expanded_url': 'http://pensandoenestereo.blogspot.com.es/', 'display_url': 'pensandoenestereo.blogspot.com.es'}]}}"
974604338839674880,False,Margaret Clayton,,"B.A., M.Ed | educator (currently Gr. 7 ELA), traveler, sports fan, cat mom, LGBTQI+ ally, reader, stays-until-the-end-of-the-credits movie viewer | she/her/hers",Miz_Clayton,,False,https://pbs.twimg.com/profile_images/1241224081682378752/qOHTlQO7_normal.jpg,,"{'followers_count': 595, 'following_count': 4999, 'tweet_count': 2591, 'listed_count': 2}",Massachusetts,
146152460,False,Justin Bouldin,,"Christ-Follower. Husband. Father. Pastor of Reconcile Church in Charlotte, NC.",pastorjbouldin,,False,https://pbs.twimg.com/profile_images/916352142/meandbrandy_normal.jpg,,"{'followers_count': 500, 'following_count': 666, 'tweet_count': 5797, 'listed_count': 4}","Charlotte, NC",
1195322708847943681,False,Marga Gil,,Impulsiva,MargaGil8,,False,https://pbs.twimg.com/profile_images/1195322868197933056/pPOy_3SE_normal.jpg,,"{'followers_count': 43, 'following_count': 49, 'tweet_count': 21373, 'listed_count': 0}","Huelva, Spain",
2429043459,False,Mlover,,Just different,Mlopez0014,,False,https://pbs.twimg.com/profile_images/1483436142305370115/hrIl_GXa_normal.jpg,1503475866906644485,"{'followers_count': 67, 'following_count': 169, 'tweet_count': 1418, 'listed_count': 1}",,
556759907,False,iYAPICI,,"it's none of your business
#iota - #azero",acikkonusuyorum,https://t.co/FXrG8qBD4d,False,https://pbs.twimg.com/profile_images/1511986405009985537/biTKvbvx_normal.jpg,,"{'followers_count': 180, 'following_count': 660, 'tweet_count': 6421, 'listed_count': 33}","Karşıyaka, İzmir","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FXrG8qBD4d', 'expanded_url': 'http://instagram.com/ibrahimyapiciofficial', 'display_url': 'instagram.com/ibrahimyapicio…'}]}, 'description': {'hashtags': [{'start': 27, 'end': 32, 'tag': 'iota'}, {'start': 35, 'end': 41, 'tag': 'azero'}]}}"
130866202,False,ららングウェイ,,成人済みゲーオタ。FF14とpkmnメインにほぞぼそ何かやってます。腐っている。基本的にネタバレに配慮がない。悠久の車輪は終ったけどずっと大好き,sarmon_shake,,False,https://pbs.twimg.com/profile_images/1511852859423223812/H0hwQUCt_normal.jpg,,"{'followers_count': 174, 'following_count': 215, 'tweet_count': 180473, 'listed_count': 10}",イシュガルドハウジングエリア,
14384313,False,バアル四十二 - PJ LEFEBVRE,,"Papa Fudanshi spécialisé sur PC, Serie X et Switch. HUGE Mecha FAN. J'aime les VN. LGBTQIA+ Supporter. @Yuee42 est ma Waifu! L'écologie est notre présent!",Bhaal42,https://t.co/YtibDcZg8K,False,https://pbs.twimg.com/profile_images/953987997975875584/1MPVzX7e_normal.jpg,1144881338513801216,"{'followers_count': 441, 'following_count': 794, 'tweet_count': 65572, 'listed_count': 20}","Nantes, France","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YtibDcZg8K', 'expanded_url': 'http://bhaal42.com', 'display_url': 'bhaal42.com'}]}, 'description': {'mentions': [{'start': 103, 'end': 110, 'username': 'Yuee42'}]}}"
471173148,False,Netty,,,music1stlove,,False,https://pbs.twimg.com/profile_images/2577367168/image_normal.jpg,,"{'followers_count': 32, 'following_count': 297, 'tweet_count': 1021, 'listed_count': 2}",,
1195862531916607489,False,Sara🌸,,"21
Enfermería UCA ⚕.                                                    🎺🎹",Flo21Sara,,False,https://pbs.twimg.com/profile_images/1448212431625465856/pGy-20sE_normal.jpg,,"{'followers_count': 269, 'following_count': 312, 'tweet_count': 2080, 'listed_count': 0}","Cádiz, España",
1331218716177158146,False,roodagraza.,,"♉
cagome na cona.
💜🦋

Roleplayer en @RADRP_

TERRA como forma de vida 🤍💙",roodagrazaa,https://t.co/3lyJhN2pcH,False,https://pbs.twimg.com/profile_images/1471274466453958660/oI0RssyI_normal.jpg,1376324208041541637,"{'followers_count': 113, 'following_count': 268, 'tweet_count': 3769, 'listed_count': 2}",Galiza,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3lyJhN2pcH', 'expanded_url': 'https://www.twitch.tv/rooalts', 'display_url': 'twitch.tv/rooalts'}]}, 'description': {'mentions': [{'start': 36, 'end': 43, 'username': 'RADRP_'}]}}"
216315580,False,Claire Shortt,,"Conversationalist, internal communicator, runner, networker, do-gooder. Capetonian living in London, currently looking for adventures with her Jack Russell.",claireshortt_,,False,https://pbs.twimg.com/profile_images/1269943022374006792/ghGFEzid_normal.jpg,,"{'followers_count': 498, 'following_count': 120, 'tweet_count': 4726, 'listed_count': 23}","Cape Town, South Africa",
191482524,False,Danielo🌹🔻,,"No te respondo las historias, pero las miro 30 veces.",DanieloMax,https://t.co/vgUHWduUwe,False,https://pbs.twimg.com/profile_images/1517221925713498114/p0HlJ193_normal.jpg,,"{'followers_count': 1053, 'following_count': 561, 'tweet_count': 43726, 'listed_count': 7}",Sevillano ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vgUHWduUwe', 'expanded_url': 'http://www.instagram.com/danielomax', 'display_url': 'instagram.com/danielomax'}]}}"
58454965,False,Linden Piroglu,,,LPiroglu,,False,https://pbs.twimg.com/profile_images/1259615631/IMG00075-20100806-2116_normal.jpg,,"{'followers_count': 156, 'following_count': 457, 'tweet_count': 793, 'listed_count': 1}",,
398143404,False,Gem.,,"24. Bellas artes. Quiero ser profe


candado: @nosepiensoyo_",GemaGame28,,False,https://pbs.twimg.com/profile_images/792174094829686784/CkRTsdyQ_normal.jpg,1456344202250530816,"{'followers_count': 291, 'following_count': 203, 'tweet_count': 41766, 'listed_count': 4}",ella / she / her,"{'description': {'mentions': [{'start': 46, 'end': 60, 'username': 'nosepiensoyo_'}]}}"
1126634489696878593,False,jessica,,jessica. she/her. 30s. bring me the finest muffins and bagels in the land.,JessBakesCakes,,False,https://pbs.twimg.com/profile_images/1381905288140308485/HLiBKE-H_normal.jpg,1490850183642759170,"{'followers_count': 290, 'following_count': 180, 'tweet_count': 5096, 'listed_count': 2}",,
2515513893,False,Andrea Alvarez,,Sonríe a la vida que nadie lo hara por ti... feliz como una perdiz ❤ #SDP#,djmixe01,,False,https://pbs.twimg.com/profile_images/1454556414828027905/0sLf5Knn_normal.jpg,,"{'followers_count': 193, 'following_count': 581, 'tweet_count': 6663, 'listed_count': 2}","Ponferrada, Spain",
1413877973690761216,False,D/D/D Kuma Eklipsian 🌌 ENVtuber 🌌,,♡ Demon King of Bears Reincarnated as a Stuffed Toy ♡ Any Pronouns ♡ https://t.co/LfpuxCfi0X ♡ @mascmedusa and @cobblestonebee are amazing ♡,KumaEklipsian,https://t.co/v5lMPwmvsj,False,https://pbs.twimg.com/profile_images/1517677400074571776/X9mQ2r_q_normal.jpg,1518325134020399104,"{'followers_count': 111, 'following_count': 196, 'tweet_count': 2949, 'listed_count': 2}",Outerspace ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v5lMPwmvsj', 'expanded_url': 'https://linktr.ee/Eklipsian', 'display_url': 'linktr.ee/Eklipsian'}]}, 'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/LfpuxCfi0X', 'expanded_url': 'http://Twitch.tv/eklipsian', 'display_url': 'Twitch.tv/eklipsian'}], 'mentions': [{'start': 95, 'end': 106, 'username': 'mascmedusa'}, {'start': 111, 'end': 126, 'username': 'cobblestonebee'}]}}"
140885345,False,NewellyNewell ◣ ◢,,Still looking for the orange one,NewellyNewell,,False,https://pbs.twimg.com/profile_images/997592455125065729/B3VdPMH4_normal.jpg,,"{'followers_count': 165, 'following_count': 1198, 'tweet_count': 2425, 'listed_count': 3}",UK,
1890403830,False,Kikoronavirus,,"Intento de ingeniero por la UCM. Me van los memes y esas cosas.
Lvl 25.",Kikog1997,,False,https://pbs.twimg.com/profile_images/1422332477960605699/2r1-JOxj_normal.jpg,775074676611682304,"{'followers_count': 56, 'following_count': 45, 'tweet_count': 68694, 'listed_count': 1}",Weyard,
743462894512254976,False,Miguel Real,,,M_Real84,,False,https://pbs.twimg.com/profile_images/930324179366416384/mK9DSrgR_normal.jpg,,"{'followers_count': 60, 'following_count': 260, 'tweet_count': 1030, 'listed_count': 0}",,
1022206482,False,Xavier Toda Eraso ن,,"Català, catòlic i perico. Ah! i economista; faig de consultor. Membre de la Institució Teresiana. Voluntari al Banc de Productes no Alimentaris @lanau_org",XavierToda,,False,https://pbs.twimg.com/profile_images/630811745490178048/W96x0cfV_normal.jpg,,"{'followers_count': 340, 'following_count': 614, 'tweet_count': 12937, 'listed_count': 11}",Barcelona,"{'description': {'mentions': [{'start': 144, 'end': 154, 'username': 'lanau_org'}]}}"
263272238,False,fran 🔻,,Madridismo en vena/mourinhista/LA DÉCIMA/salud y república,fran179611,,False,https://pbs.twimg.com/profile_images/1488905709701980167/tIYKM8QD_normal.jpg,,"{'followers_count': 101, 'following_count': 422, 'tweet_count': 3188, 'listed_count': 0}",españa,
1373684655396954115,False,Tᴇss Cᴀʀʀᴏʟʟ 📚,,"➴Autora de 𝗠𝗮́𝘀 𝗮𝗹𝗹𝗮́ 𝗱𝗲𝗹 𝗯𝗼𝘀𝗾𝘂𝗲, 𝗠𝗮́𝘀 𝗮𝗹𝗹𝗮́ 𝗱𝗲 𝗹𝗮 𝘃𝗶𝗱𝗮 𝘆 𝗗𝗲𝘀𝗽𝗶𝗲𝗿𝘁𝗮 𝘆 𝘀𝘂𝗲𝗻̃𝗮➴",TessCarrollBook,https://t.co/WK4azvzzfe,False,https://pbs.twimg.com/profile_images/1457694858773254157/4DNm-7by_normal.jpg,1447990255966117895,"{'followers_count': 1252, 'following_count': 1209, 'tweet_count': 1886, 'listed_count': 12}",Desha,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WK4azvzzfe', 'expanded_url': 'http://liinks.co/tesscarroll', 'display_url': 'liinks.co/tesscarroll'}]}}"
1253294766537785347,False,Victoria Wilson,,"Wife
Runner
Muay Thai enthusiast 
Lover of Dogs
Planner 
New Yorker turned GA Peach",vikki_l_wilson,,False,https://pbs.twimg.com/profile_images/1253294994020073472/ynlVxPpP_normal.jpg,,"{'followers_count': 33, 'following_count': 96, 'tweet_count': 999, 'listed_count': 0}",,
1409661433172856833,False,maria - eMe Jota,,me quitaron la otra cuenta :( @mariajoao317 22y. portuguesa sin bigote viviendo en Madrid 🏳️‍🌈,mariajoao_317,https://t.co/fewd3ie0lt,False,https://pbs.twimg.com/profile_images/1520854563175157761/hTZS43rc_normal.jpg,,"{'followers_count': 120, 'following_count': 93, 'tweet_count': 3658, 'listed_count': 0}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fewd3ie0lt', 'expanded_url': 'https://instagram.com/mariajoao_?utm_medium=copy_link', 'display_url': 'instagram.com/mariajoao_?utm…'}]}, 'description': {'mentions': [{'start': 30, 'end': 43, 'username': 'mariajoao317'}]}}"
17206207,False,kita⁷✜💎 || The Bangtan Hangover Experience,,Chatting with The Universe™. Fan account. Grew up on Bollywood. Loves music/dance. Can probably find a Sailor Moon image for anything.  🇺🇸🇮🇳,kitalovessm,,False,https://pbs.twimg.com/profile_images/1510727534937358341/OwCWf8w-_normal.jpg,1506742493865463811,"{'followers_count': 943, 'following_count': 1277, 'tweet_count': 108201, 'listed_count': 11}","in Hope World, saw history being made and still seeing it happen",
221194993,False,"🇺🇦“Black Lives Matter” Berni Wasser, CIH, MSc",,"Mom, Scottish Terrier mgr, MSc ESH Management, CIH, Writes Tiny Stories, Grogu, https://t.co/BOOCqccVA1 or https://t.co/LDMHU0viGg",BurnWater13,,False,https://pbs.twimg.com/profile_images/1267908026230603783/QTRVE5-5_normal.jpg,1521818911238688774,"{'followers_count': 639, 'following_count': 1230, 'tweet_count': 14924, 'listed_count': 2}","Florida, USA","{'description': {'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/BOOCqccVA1', 'expanded_url': 'http://burnwater-13.dreamwidth.org', 'display_url': 'burnwater-13.dreamwidth.org'}, {'start': 107, 'end': 130, 'url': 'https://t.co/LDMHU0viGg', 'expanded_url': 'https://archiveofourown.org/users/BurnWater_13', 'display_url': 'archiveofourown.org/users/BurnWate…'}]}}"
247660474,False,びりぃ,,最推しは彩希(ゆいり)と夢莉(ゆうり)、推しは山本彩(さやか)･碧さやか･西部さやか･金森さやかの「さやか」勢、増井みお･小林未往･花奈澪･黒崎澪の「みお」勢と、何だか名前に弱いらしいコトに最近気付いた💦※敬称略,twbilly1968,,False,https://pbs.twimg.com/profile_images/1337889821633605632/bylle0_t_normal.jpg,,"{'followers_count': 69, 'following_count': 565, 'tweet_count': 3973, 'listed_count': 0}",東京,
30862534,False,Lucy,,My hubby @jimisham86 ♥️.. Just a normal girl in a screwed up world.. love a bit of #AVFC 🦁 Coeliac 🚫🌾,xxLucylooxx,,False,https://pbs.twimg.com/profile_images/1337749573645836288/rxsjYLar_normal.jpg,916037055112732672,"{'followers_count': 928, 'following_count': 863, 'tweet_count': 7872, 'listed_count': 0}",,"{'description': {'hashtags': [{'start': 83, 'end': 88, 'tag': 'AVFC'}], 'mentions': [{'start': 9, 'end': 20, 'username': 'jimisham86'}]}}"
1595570684,False,George,,"𝖈𝖆𝖗𝖙𝖔́𝖌𝖗𝖆𝖋𝖔 𝖆𝖒𝖆𝖙𝖊𝖚𝖗   
«When you gaze long into the abyss, the abyss also gazes into you.»
   
Estic fart.",SrXanadu,,False,https://pbs.twimg.com/profile_images/1477336543098515461/Y_LXpmhs_normal.jpg,,"{'followers_count': 62, 'following_count': 88, 'tweet_count': 1186, 'listed_count': 2}","Valencia, Spain",
268785754,False,Greg Bohlken,,"Husband, Dad, Neighbor, and Friend to lots of great people. he/ him/ his",gbohlken,,False,https://pbs.twimg.com/profile_images/1312339614846377984/QzOTtv3P_normal.jpg,1476394729390723074,"{'followers_count': 49, 'following_count': 360, 'tweet_count': 976, 'listed_count': 0}","Atlanta, Georgia",
41476981,False,sugarpuff,,chillin,turnmeANA,https://t.co/sK6OcR4Hsr,False,https://pbs.twimg.com/profile_images/903046307148775424/fhdBcOIf_normal.jpg,721388874031702016,"{'followers_count': 565, 'following_count': 531, 'tweet_count': 42750, 'listed_count': 0}",HAYWARD,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sK6OcR4Hsr', 'expanded_url': 'https://onlyfans.com/violet_samurai', 'display_url': 'onlyfans.com/violet_samurai'}]}}"
1167934019868286976,False,Luiツ,,"18 | me gusta eurovision, gracias por bloquearme.

match con @mapache_ecchi

Candado: @BelieveMeImOkay",Lui_RG03,https://t.co/QsciAssDwO,False,https://pbs.twimg.com/profile_images/1504202701218926592/qlknOoTW_normal.jpg,1318274271228157955,"{'followers_count': 326, 'following_count': 578, 'tweet_count': 25411, 'listed_count': 5}",Sevilla | He/Him |,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QsciAssDwO', 'expanded_url': 'http://instagram.com/lui_rg03', 'display_url': 'instagram.com/lui_rg03'}]}, 'description': {'mentions': [{'start': 61, 'end': 75, 'username': 'mapache_ecchi'}, {'start': 86, 'end': 102, 'username': 'BelieveMeImOkay'}]}}"
3010752206,False,barreleye,,,barrel_eye,,False,https://pbs.twimg.com/profile_images/1476078810202320897/l-88UgHq_normal.jpg,,"{'followers_count': 43, 'following_count': 95, 'tweet_count': 5194, 'listed_count': 4}",,
99395809,False,Bufo Calvin,,"Bufo Calvin is the author of the I Love My Kindle blog, one of the most popular blogs of any kind in the Kindle store. Currently at my follow limit...sorry",bufocalvin,https://t.co/WYvTuVFJQK,False,https://pbs.twimg.com/profile_images/1481357914472259584/q4hNFavd_normal.jpg,1264639666243829760,"{'followers_count': 3326, 'following_count': 4983, 'tweet_count': 157030, 'listed_count': 64}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WYvTuVFJQK', 'expanded_url': 'http://ilmk.wordpress.com', 'display_url': 'ilmk.wordpress.com'}]}}"
1667231880,False,🏳️‍🌈 JS 🇦🇺,,"Lover of coffee and furry animals. Non vegan, he/him 🙂",JSiswaaaybored,,False,https://pbs.twimg.com/profile_images/1499269933624008705/zWfXn-27_normal.jpg,,"{'followers_count': 51, 'following_count': 52, 'tweet_count': 3692, 'listed_count': 0}","Windsor, Melbourne",
