,location,verified,description,username,url,protected,pinned_tweet_id,name,id,public_metrics,profile_image_url,entities
1138275007149137921,,False,혼자일기장💜,latte_s2s2,,False,,임라떼,,"{'followers_count': 5, 'following_count': 35, 'tweet_count': 981, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1453362870176022535/W3tRdFUY_normal.jpg,
4485319814,広島→福岡→広島→東京→大阪→東京,False,"中身：30代男/会社員(出張多め)/既婚者(隠れオタク) 
推し：#とくもりなみ 🍚🌊/#隈本茉莉奈💙🌈🍙 
好き：音楽(Soul, Funk, Rock, Pop, etc)/楽器(ドラムとギター)/旅/アイドル/ご飯/写真/野球/ゆるキャラ/ご当地ネタなど（TW全部混じります）
誠実に、実直に、真面目に。",men_ma_san,https://t.co/SH9GJgID41,False,1518886162240516096,めんま,,"{'followers_count': 158, 'following_count': 365, 'tweet_count': 8412, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1402604523693101061/RWBpIfxa_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SH9GJgID41', 'expanded_url': 'https://twpf.jp/men_ma_san', 'display_url': 'twpf.jp/men_ma_san'}]}, 'description': {'hashtags': [{'start': 33, 'end': 40, 'tag': 'とくもりなみ'}, {'start': 44, 'end': 50, 'tag': '隈本茉莉奈'}]}}"
825447332556664832,,False,"she/her. 1 husband, 2 kids, 1 dog.",freakindelight,,False,,Ann,,"{'followers_count': 2565, 'following_count': 2311, 'tweet_count': 89513, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1517310929829998592/drg9duKu_normal.jpg,
226487529,,False,"See the world through the eyes of a child, not childish but childlike|| Commercial & Corporate Law• Tax Law• Finance• Tech Law||",ayongah_,,False,,Harvey Bullock,,"{'followers_count': 249, 'following_count': 209, 'tweet_count': 3085, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1501636631333249029/yqdTPJI0_normal.jpg,
126709472,The Moon,False,howard alumna. queen with a crown who be down for whatever. ✨,damnbria,,False,,bria badass,,"{'followers_count': 1428, 'following_count': 709, 'tweet_count': 172531, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1434955404790931461/EQqG-w-f_normal.jpg,
230034933,四足歩行のケモノはいいぞ！,False,最近ユナイトが楽しい。絵は描きたいときにしか描かないよ。,kazamiev,https://t.co/fgM5NaFZHm,False,,風詠,,"{'followers_count': 190, 'following_count': 121, 'tweet_count': 65040, 'listed_count': 10}",https://pbs.twimg.com/profile_images/2445270844/ncp053gj17pfmgll4g9j_normal.jpeg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fgM5NaFZHm', 'expanded_url': 'https://pixiv.me/kazamiev', 'display_url': 'pixiv.me/kazamiev'}]}}"
2951361440,,False,フィギュアスケート中心に、俳優さんとか舞台とかミュージアムとか好きなことをあれこれつぶやきたく。,RAIA_be,,False,,そらつきねこ,,"{'followers_count': 42, 'following_count': 426, 'tweet_count': 12482, 'listed_count': 5}",https://pbs.twimg.com/profile_images/876243315393388544/pEKsSeW__normal.jpg,
23114251,"Greenwich, London",False,"Wasps, Palace, Surrey, Patriots, Beer.",redmanpe,,False,1514141774779977729,Peter Redman,,"{'followers_count': 877, 'following_count': 727, 'tweet_count': 120879, 'listed_count': 40}",https://pbs.twimg.com/profile_images/1446743730824880128/rflDkGuN_normal.jpg,
1032232502365016070,imy,False,,LitFauntleroy,,False,1040613193595277312,elyse,,"{'followers_count': 367, 'following_count': 350, 'tweet_count': 298, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1293362716896190464/G38Vry-L_normal.jpg,
323021592,千早なら俺の隣で寝てるよ,False,Pだったもの,Girafarig3,,False,,麒麟さん,,"{'followers_count': 249, 'following_count': 326, 'tweet_count': 196235, 'listed_count': 21}",https://pbs.twimg.com/profile_images/745928843391868928/x1nmMGod_normal.jpg,
2149070793,,False,musician artist cat mom // she/her,hannah_bear5,,False,1266006099087499270,commissions OPEN 🌟,,"{'followers_count': 128, 'following_count': 272, 'tweet_count': 1416, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1482207234805354503/qau7xLwV_normal.jpg,
20213606,In the middle of nowhere in the middle of the night ,False,This film should be played loud. He/him/yinz.,coneslayer,https://t.co/2Tcz1T1Re5,False,1253774970217512963,Matthew Hunt,,"{'followers_count': 384, 'following_count': 1593, 'tweet_count': 19455, 'listed_count': 27}",https://pbs.twimg.com/profile_images/683491289355128833/Qy5BeZoa_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2Tcz1T1Re5', 'expanded_url': 'http://scotchtape.ductwhisky.com/', 'display_url': 'scotchtape.ductwhisky.com'}]}}"
1189802137858928640,Vancouver/Portland ,False,"@voteforgracie, dog lady, and web developer; pronouns: she/her",VollKatrina,https://t.co/IEnkqk3oCZ,False,,Katrina Voll,,"{'followers_count': 137, 'following_count': 198, 'tweet_count': 10602, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1360382448538845187/kQG9k0HY_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IEnkqk3oCZ', 'expanded_url': 'http://katrinavoll.com', 'display_url': 'katrinavoll.com'}]}, 'description': {'mentions': [{'start': 0, 'end': 14, 'username': 'voteforgracie'}]}}"
123997505,Isle of Man,False,"proud to be a midwife. Happily married for a million years. Bereaved mother since 2008. Dr Who geek, romantic fiction lover and crafty person",Haraheart,,False,,Sarah Kelly 💙,,"{'followers_count': 99, 'following_count': 338, 'tweet_count': 1596, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1491170068545290255/Y2LQ7hYB_normal.jpg,
58296483,,False,,bilsastregomila,,False,,Biel Sastre Gomila,,"{'followers_count': 261, 'following_count': 340, 'tweet_count': 1383, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1450163525364633600/Q-19AWUZ_normal.jpg,
343055874,"tokorozawa city, saitama pref",False,"a #PokemonGO Mystic/#ingress ENL/#とうらぶ 熱処理･結晶学,短刀 けんちゃん！/#文アル けんちゃん！/#千銃士 pizza/うんこ・ちんちん原理主義/進捗ありまーすと言いたい勢/lang:JA,EN,IT,RU/ヘッダ:六郷土手河川敷/ツイートを濃厚にしていきたい",yuki_obana,https://t.co/Ouqu955ZwN,False,1065519529088831488,yuki🌾㊗️7さい🎉⚔,,"{'followers_count': 542, 'following_count': 1644, 'tweet_count': 312817, 'listed_count': 48}",https://pbs.twimg.com/profile_images/875565883413807108/P6vCZEuh_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ouqu955ZwN', 'expanded_url': 'https://twitter.com/yuki_obana/status/1009947827202506752', 'display_url': 'twitter.com/yuki_obana/sta…'}]}, 'description': {'hashtags': [{'start': 2, 'end': 12, 'tag': 'PokemonGO'}, {'start': 20, 'end': 28, 'tag': 'ingress'}, {'start': 33, 'end': 38, 'tag': 'とうらぶ'}, {'start': 57, 'end': 61, 'tag': '文アル'}, {'start': 69, 'end': 73, 'tag': '千銃士'}]}}"
1152308811564109824,,False,,AdamsChloee,,False,,chloee_adams,,"{'followers_count': 1, 'following_count': 16, 'tweet_count': 42, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1152309081287221248/QK9Ir7Jz_normal.jpg,
280228250,"Los Surgentes, Córdoba ",False,"Vivir solo cuesta vida.

Snapchat: Rodo96a",Rodo4696,https://t.co/VlRPElIVxZ,False,,Rodo Argañaraz,,"{'followers_count': 333, 'following_count': 234, 'tweet_count': 6888, 'listed_count': 0}",https://pbs.twimg.com/profile_images/982793980860657665/UKRcVX5e_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VlRPElIVxZ', 'expanded_url': 'http://instagram.com/rodo4696', 'display_url': 'instagram.com/rodo4696'}]}}"
1297186523339608069,,False,,Rogertherabbi13,,False,,Rogertherabbit,,"{'followers_count': 11, 'following_count': 42, 'tweet_count': 2073, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
164783657,"Los Angeles, CA",False,Make America Emo Again || schadenfreude and fremdschämen and weltschmerz || my battery is low and it’s getting dark; she/her,KPSaurusRex,,False,954442631827746816,KP  ✨✨,,"{'followers_count': 566, 'following_count': 3340, 'tweet_count': 30167, 'listed_count': 29}",https://pbs.twimg.com/profile_images/1271862627656798208/7cfn6s3j_normal.jpg,
2886855645,USA,False,"🗒 Content Designer at @NWEA 📚 Learning Design and Strategy 📖 Literacy Leadership ❤️ When nothing else could help, Love lifted me. 🔑 Tweets are mine.",johnlukebell,,False,,John Luke Bell,,"{'followers_count': 1222, 'following_count': 680, 'tweet_count': 3664, 'listed_count': 43}",https://pbs.twimg.com/profile_images/1493604207848566792/xbYx-zy0_normal.jpg,"{'description': {'mentions': [{'start': 22, 'end': 27, 'username': 'NWEA'}]}}"
251488129,death star,False,"pengabdi empire, mantan stafsusnya darth vader",minifigeek,,False,,wijanarko,,"{'followers_count': 168, 'following_count': 182, 'tweet_count': 9842, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1406898231859048448/TwawLj5T_normal.jpg,
4024380257,,False,pakistani new yorker | word vomit “views” are solely my own | counting down the days til retirement | @mtholyoke @warwickbschool #crypto #worldpeace,higheauxsilver,,False,1458994827413049413,dizzzyyyyy,,"{'followers_count': 136, 'following_count': 286, 'tweet_count': 4446, 'listed_count': 18}",https://pbs.twimg.com/profile_images/1473302425780031489/VfLrzLYb_normal.jpg,"{'description': {'hashtags': [{'start': 129, 'end': 136, 'tag': 'crypto'}, {'start': 137, 'end': 148, 'tag': 'worldpeace'}], 'mentions': [{'start': 102, 'end': 112, 'username': 'mtholyoke'}, {'start': 113, 'end': 128, 'username': 'warwickbschool'}]}}"
144465697,Zone 127 - 쟌툥 squad,False,"American Big Boy, one and only JOHNNY S. – NCT127 my pride #Johfam #95line #fullsun #우리칠",criparn,https://t.co/0V0KT1tStq,False,1142145117249085440,🌻PK¹²⁷🌹,,"{'followers_count': 1653, 'following_count': 415, 'tweet_count': 123229, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1447562096430833670/svrk3qrv_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0V0KT1tStq', 'expanded_url': 'https://instagram.com/johnnyjsuh?igshid=1vv9ud03z13k0', 'display_url': 'instagram.com/johnnyjsuh?igs…'}]}, 'description': {'hashtags': [{'start': 59, 'end': 66, 'tag': 'Johfam'}, {'start': 67, 'end': 74, 'tag': '95line'}, {'start': 75, 'end': 83, 'tag': 'fullsun'}, {'start': 84, 'end': 88, 'tag': '우리칠'}]}}"
808202030007209984,"Portland, OR",False,,DanSimchuk,,False,,Dan Simchuk,,"{'followers_count': 44, 'following_count': 82, 'tweet_count': 11660, 'listed_count': 0}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
449987612,En el puente de mi violín,False,"Ylenia. 96. Violin, piano, Ukelele y voz. Amante de los animales y de los superhéroes. ⚜. Magisterio. Búscame en libros de fantasía. †.  https://t.co/apCIR1F9ay",Lenih_wr,,False,1012764733299216385,Weird Girl ن,,"{'followers_count': 353, 'following_count': 345, 'tweet_count': 25229, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1164460172498087936/nj0Sd_lt_normal.jpg,"{'description': {'urls': [{'start': 137, 'end': 160, 'url': 'https://t.co/apCIR1F9ay', 'expanded_url': 'http://ask.fm/Lenih', 'display_url': 'ask.fm/Lenih'}]}}"
1323415387,"Brisbane, Australia",False,22. roman reigns. bella twins. dakota kai. itzy. 이달의소녀. blackpink. twice. fan account. she/her. #thankyouroman,kimjennjes,https://t.co/eSsOovsdJh,False,815122151850151938,holly,,"{'followers_count': 3072, 'following_count': 3227, 'tweet_count': 165393, 'listed_count': 31}",https://pbs.twimg.com/profile_images/1520535118980415489/9fJ38VTZ_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eSsOovsdJh', 'expanded_url': 'https://www.youtube.com/channel/UC3hah_w34uZTpqxGbIywYdA', 'display_url': 'youtube.com/channel/UC3hah…'}]}, 'description': {'hashtags': [{'start': 96, 'end': 110, 'tag': 'thankyouroman'}]}}"
777390210892128256,"North West, England",False,Books Diet and fitness Entertainment Food Food shows and chefs Lifestyle and Culture Travel TV Music,Armstro19Graham,,False,,NorthernTraveller 🤗❤️,,"{'followers_count': 906, 'following_count': 712, 'tweet_count': 1720, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1435980458513342470/_pWCvYYC_normal.jpg,
1265086459284869120,Buying coffee or milk tea,False,【Anime | Video Games | BTS | Fanart | RP | Misc | NOT spoiler free  |  She/Her | Lvl 30+↑ | Bi | GMT -8 |】||【BTS FA = @NeNeNeemee】|| Layout = @hoopki,Neme_Neesan,,False,,Neme ( - ̫-)⁷,,"{'followers_count': 268, 'following_count': 2879, 'tweet_count': 13240, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1511084169467637760/XS-cZYeO_normal.jpg,"{'description': {'mentions': [{'start': 118, 'end': 129, 'username': 'NeNeNeemee'}, {'start': 142, 'end': 149, 'username': 'hoopki'}]}}"
982647328531070979,any prns (+neos),False,SYKKUNOS LIL CAT SUPREMACY,prokhoefiev,https://t.co/Hf4mCzoTQ7,False,1500724222011846658,yike 🌱,,"{'followers_count': 269, 'following_count': 159, 'tweet_count': 11098, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1520100906678857728/rCDXExEt_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Hf4mCzoTQ7', 'expanded_url': 'http://prokhoefiev.carrd.co', 'display_url': 'prokhoefiev.carrd.co'}]}}"
14403902,Sydney & Gold Coast,False,"freelance writer & editor | former broadcast journalist, digital media exec",janeo,https://t.co/HEtEqVG1GA,False,1111758593336832001,Jane O'Connell,,"{'followers_count': 1377, 'following_count': 3009, 'tweet_count': 6476, 'listed_count': 45}",https://pbs.twimg.com/profile_images/853889100427837440/yq-TxV5f_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HEtEqVG1GA', 'expanded_url': 'http://instagram.com/janeoc', 'display_url': 'instagram.com/janeoc'}]}}"
880289136,El coño de tu prima ⚡,False,"Cerrando heridas con alcohol, abriéndolas despertando al día siguiente.
I like girls and boys and everything in between. 🏳️‍🌈",recuerdoamargo,,False,,Queroseno con piña.,,"{'followers_count': 158, 'following_count': 215, 'tweet_count': 10786, 'listed_count': 1}",https://pbs.twimg.com/profile_images/378800000810265660/9fad818b401b679ee8736fb2790f209a_normal.jpeg,
40974453,"Northwich, England",False,Mental Health Nurse- Eating Disorders #letsbeatittogether,X_Kerz_X,,False,,Kerri Fleming,,"{'followers_count': 151, 'following_count': 739, 'tweet_count': 531, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1432821432074002432/n987q4Ee_normal.jpg,"{'description': {'hashtags': [{'start': 38, 'end': 57, 'tag': 'letsbeatittogether'}]}}"
1082523101638918144,Innsbruck,False,*63 | selbständig im Bereich Gesundheit | interessiert an De/Konstruktion und Konzepten.,Richard_IBK,,False,1232998226090975232,Richard,,"{'followers_count': 559, 'following_count': 1104, 'tweet_count': 14526, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1135505692713000960/daxJlaks_normal.jpg,
783905853632090112,"Málaga, Spain",False,Diabetic 💉 ~INFJ~ Traducción e Interpretación UMA 🇬🇧🇫🇷,emmabt0271,,False,1503458834832056324,Emma 💛 ✘ ~life goes on~ 💔,,"{'followers_count': 437, 'following_count': 533, 'tweet_count': 79816, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1523428534642950144/vAvMpVQk_normal.jpg,
1132943429636222976,kookoo n mimi,False,you shown me i have reasons i should love myself *🏳️‍🌈˒ multifandom .,jmrealslytherin,,False,1398153084191141888,hej !,,"{'followers_count': 91, 'following_count': 174, 'tweet_count': 239050, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1515008626578305025/xDk9s157_normal.jpg,
1216577678255558658,Behind the mall 🛍,False,"Fan Account💛 grad Swiftie📚// @twinfireesigns // BLM // “I once believed love would be burning red, but it’s golden”🌟💫✨",MAATHBP26,,False,1311350138582044676,The Archer is Trying🏹❄️☃️💙,,"{'followers_count': 6325, 'following_count': 6010, 'tweet_count': 14321, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1371527404393525250/XiMh2BKB_normal.jpg,"{'description': {'mentions': [{'start': 29, 'end': 44, 'username': 'twinfireesigns'}]}}"
1263180381299175424,she/her,False,— @ohmpawatt @mynameisnanon @NonniePk. nanon gondrong #1 fan. i sometimes rant about anything — https://t.co/ezlUTtj7Y0 ✰.,nanongondrong,https://t.co/n61256iMBW,False,1518055505734037504,sab,,"{'followers_count': 965, 'following_count': 790, 'tweet_count': 13057, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1521676319502700544/lFq-f0jp_normal.png,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n61256iMBW', 'expanded_url': 'http://HomophobicStrictlyDNF.xn--6ii', 'display_url': 'HomophobicStrictlyDNF.⠀'}]}, 'description': {'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/ezlUTtj7Y0', 'expanded_url': 'http://curiouscat.live/sababa', 'display_url': 'curiouscat.live/sababa'}], 'mentions': [{'start': 2, 'end': 12, 'username': 'ohmpawatt'}, {'start': 13, 'end': 27, 'username': 'mynameisnanon'}, {'start': 28, 'end': 37, 'username': 'NonniePk'}]}}"
704483,"Seattle, WA",False,Maximizing Life,hjonez,,False,,Mahled,,"{'followers_count': 194, 'following_count': 121, 'tweet_count': 3281, 'listed_count': 6}",https://pbs.twimg.com/profile_images/653356651664113664/aXpGrQas_normal.jpg,
766580612,"Chicago, IL",False,23. I say funny stuff sometimes. Tiktok: big-heda-energy,peytonwaldera,,False,1441915879340474370,Peyton,,"{'followers_count': 169, 'following_count': 49, 'tweet_count': 1203, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1327296659206909952/DifPP4e9_normal.jpg,
211068314,,False,"I am a freelance illustrator and crafter.  Born in 1981. I only speak for myself. 

I also have ko-fi:  https://t.co/SZDs4FWLgO",OrvanRabbit,https://t.co/JG7PCiOXaC,False,997342874084687873,Orvan Rabbit 🐇,,"{'followers_count': 1243, 'following_count': 2996, 'tweet_count': 29858, 'listed_count': 20}",https://pbs.twimg.com/profile_images/1510850412319940609/XzAvZ2eb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JG7PCiOXaC', 'expanded_url': 'http://brownwolffm.tumblr.com/', 'display_url': 'brownwolffm.tumblr.com'}]}, 'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/SZDs4FWLgO', 'expanded_url': 'http://ko-fi.com/brownwolf', 'display_url': 'ko-fi.com/brownwolf'}]}}"
